"time","quinone_50uM","quinone_25uM","quinone_10uM","quinone_5uM","quinone_1uM","quinone_0.2uM","quinone_0.1uM","quinone_0.05uM","quinone_0.01uM"
0.0608333312,0.02697239816,-0.009262491018,-0.009034627117,-0.007697989233,-0.01478599291,-0.001069790917,0.06043715775,0.018995177,0.002684500534
0.0625,0.0268799141,-0.009034881368,-0.008191328496,-0.008583058603,-0.01450983994,-0.0007268389454,0.06040452048,0.0190719869,0.002809906378
0.06416666508,0.02658383548,-0.009126497433,-0.008578591049,-0.008766766638,-0.01491752546,-0.001133154146,0.06211875379,0.01874426194,0.00236211298
0.0658333376,0.02656757087,-0.008747435175,-0.008684564382,-0.008611584082,-0.015210866,-0.0008734455332,0.06187887117,0.01868126541,0.004822832067
0.06750000268,0.02643552795,-0.009357352741,-0.009045224637,-0.008529301733,-0.01520651672,-0.0009150362457,0.06097276881,0.01913528517,0.002872049576
0.06916666776,0.02614995092,-0.009293151088,-0.008764889091,-0.008730081841,-0.01518002152,-0.001002286212,0.06063882634,0.01883616485,0.002330152784
0.07083333284,0.02637828141,-0.009164263494,-0.008260010742,-0.008821305819,-0.01489761565,-0.001708886703,0.05889409781,0.01915849559,0.002947623609
0.07250000536,0.02652621269,-0.009133290499,-0.008812122978,-0.008187264204,-0.01477813721,-0.001734309364,0.06067064777,0.01909614168,0.002301734174
0.07416667044,0.0262765456,-0.009137092158,-0.008912662044,-0.008433599025,-0.01519971807,-0.001399003551,0.0605465956,0.01887739263,0.003480219515
0.07583333552,0.02642493695,-0.009257575497,-0.008720085025,-0.008595392108,-0.01485614199,-0.001067725127,0.06070994213,0.01904402114,0.002514163963
0.0775000006,0.02645913139,-0.009257575497,-0.008906930685,-0.008737692609,-0.01466077752,-0.001580152428,0.06010047719,0.01883843541,0.002561995294
0.07916666567,0.02685793862,-0.009261224419,-0.008973876946,-0.008491784334,-0.01497489866,-0.00114983262,0.06025797501,0.01934839785,0.002193203429
0.0808333382,0.02656492963,-0.009162539616,-0.00917232316,-0.008624678478,-0.01489006169,-0.001279004267,0.06092278659,0.02133968472,0.002229628852
0.08250000328,0.02646430396,-0.00915752165,-0.007998939604,-0.00854260195,-0.0150045082,-0.001418148633,0.06065290421,0.01910103858,0.002491929568
0.08416666836,0.02651933208,-0.009068903513,-0.008699229918,-0.008118824102,-0.01468560286,-0.001310542808,0.06206206977,0.01876315475,0.002775203902
0.08583333343,0.02632313408,-0.008854380809,-0.008688978851,-0.009044616483,-0.01504466776,-0.0006160113844,0.059996292,0.0187064521,0.002607019152
0.08749999851,0.02615462616,-0.009180534631,-0.008514376357,-0.008757734671,-0.01461387519,-0.0007716478431,0.06257950515,0.01883338019,0.002939935308
0.08916667104,0.02676988207,-0.009031686932,-0.008651779965,-0.008752863854,-0.0147740338,-0.001703007845,0.06209889054,0.01868137345,0.00255420967
0.09083333611,0.02664064057,-0.009277441539,-0.008678321727,-0.00857300777,-0.0149247786,-0.001144565758,0.06258387119,0.01859147474,0.002487946302
0.09250000119,0.02630187385,-0.009432639927,-0.008864728734,-0.008366517723,-0.01493553352,4.734801769E-05,0.05949926004,0.01899796352,0.002901339438
0.09416666627,0.02661633678,-0.009545748122,-0.00897220429,-0.008651323617,-0.01394607779,-0.001102893846,0.06066386029,0.01977957413,0.003300311044
0.09583333135,0.02621456422,-0.00936900638,-0.008886591531,-0.008053727448,-0.01494163647,-3.784363798E-05,0.06235021725,0.01872607134,0.004703516606
0.09750000387,0.02636015601,-0.00910383556,-0.008635083213,-0.007539676968,-0.01518632006,-0.0009337378433,0.06254449487,0.01914410293,0.003454413032
0.09916666895,0.02652395517,-0.00945599284,-0.008759409189,-0.008859858848,-0.01478824485,-0.001390643301,0.06097836792,0.01918966323,0.003025348298
0.100833334,0.026480373,-0.008734546602,-0.008768592961,-0.008796750568,-0.01498370245,-0.001068138285,0.05914025754,0.01879302226,0.00266439328
0.1024999991,0.02655760944,-0.009142922238,-0.009002326988,-0.008254372515,-0.01506862137,-0.001400706475,0.06155813485,0.01894920692,0.002285912167
0.1041666642,0.02671884187,-0.009134912863,-0.008639194071,-0.008776608855,-0.01512092445,-0.0005758914049,0.06225947663,0.0188128911,0.002948275069
0.1058333367,0.02607905492,-0.009431575425,-0.008534022607,-0.008584276773,-0.01502816379,-0.0005930049228,0.0605067797,0.01891381294,0.002722999081
0.1075000018,0.02632387727,-0.008874468505,-0.00871699024,-0.008661016822,-0.01503151469,-0.0009635966853,0.05953874439,0.01885387301,0.002842214657
0.1091666669,0.02628465742,-0.008869294077,-0.0090061808,-0.008351231925,-0.0152127156,-0.001550129498,0.05939429998,0.01874142326,0.002895736834
0.1108333319,0.02626703121,-0.009129741229,-0.008940000087,-0.008603513241,-0.01506352052,-0.001421244815,0.05898974463,0.01902492717,0.002448844025
0.112499997,0.02624302357,-0.009103277698,-0.008391503245,-0.008637112565,-0.01495899353,-0.001378051238,0.06163035333,0.01907371916,0.003689832985
0.1141666695,0.02645839006,-0.008692936972,-0.007798990235,-0.008130408823,-0.01470677368,-0.001027337043,0.06421775371,0.0188500341,0.00213521556
0.1158333346,0.0264993012,-0.008168465458,-0.008874417283,-0.008142247796,-0.0152642522,-0.001339962822,0.06082093716,0.01961480267,0.002510987688
0.1174999997,0.02606874704,-0.008949940093,-0.008858185261,-0.008405010216,-0.01454904396,-0.00175890536,0.06170189753,0.01893003471,0.002309489064
0.1191666648,0.02612009645,-0.008862801827,-0.008773920126,-0.00736746192,-0.01520051807,-0.00108802109,0.06104104593,0.01917862333,0.002710130997
0.1208333299,0.02653113753,-0.009308759123,-0.008864576928,-0.008172022179,-0.01512297522,-0.001344246673,0.06234388426,0.0190715827,0.002761657117
0.1225000024,0.02634145133,-0.009023218416,-0.00827093143,-0.008337163366,-0.01473159716,-0.001332995133,0.0607701689,0.0191645287,0.00323500298
0.1241666675,0.02637451328,-0.008998015895,-0.008472643793,-0.00858128164,-0.01482737344,-0.001245037187,0.06042847037,0.01928252727,0.002702889731
0.1258333325,0.02651072107,-0.008094280958,-0.008837183937,-0.008726631291,-0.01462774072,-0.001069429447,0.06053582206,0.02083126456,0.003306858009
0.1274999976,0.02627176046,-0.00919969473,-0.008730081841,-0.008784219623,-0.01459259912,-0.0003893057292,0.05932731926,0.01974852756,0.002326717367
0.1291666627,0.02619058639,-0.00912213698,-0.008518995717,-0.008565038443,-0.01469826605,-0.001554101706,0.06200545281,0.01906530745,0.002758973744
0.1308333427,0.02579211816,-0.009305414744,-0.00903848093,-0.00873373542,-0.01487645414,-0.0009855504613,0.06255292892,0.01923904195,0.002042253036
0.1325000077,0.02584772184,-0.008519554511,-0.008776102215,-0.007725047413,-0.01486339606,-0.001309355604,0.06075367332,0.0196706485,0.002756108297
0.1341666728,0.02608719096,-0.009311242029,-0.008529910818,-0.008399222046,-0.01434953418,-0.001430584816,0.05958901346,0.01898857951,0.00199138443
0.1358333379,0.02605288662,-0.008450507186,-0.007073255721,-0.008309839293,-0.01412347239,-0.001520929975,0.06069240719,0.01887606829,0.00265142275
0.137500003,0.0259633176,-0.009085279889,-0.008171920665,-0.008228261955,-0.01478709374,-0.000884140667,0.06033845618,0.01895699464,0.002094141906
0.1391666681,0.02638295852,-0.009443835355,-0.009009020403,-0.008310296573,-0.01487370208,-0.001364994212,0.06016130373,0.01922424138,0.002699425444
0.1408333331,0.02624838613,-0.009126953781,-0.008969363756,-0.008744339459,-0.01516047306,-0.001453340636,0.06168873981,0.01902974024,0.003002071055
0.1424999982,0.02627893724,-0.009101351723,-0.008602143265,-0.008713742718,-0.01540118642,-0.001334337052,0.05934209749,0.01889702119,0.002782889176
0.1441666782,0.02610263973,-0.009423470125,-0.008870765567,-0.00874088984,-0.01505026873,-0.001587064588,0.05961793289,0.01901026815,0.002327680355
0.1458333284,0.02629136853,-0.009090704843,-0.0089260526,-0.007831889205,-0.01510342397,-0.001556216739,0.06377207488,0.0203022249,0.002323620487
0.1475000083,0.02602171712,-0.00930713769,-0.008598793298,-0.008720136248,-0.01495364122,-0.0009056851268,0.06230605394,0.01890034787,0.002155740513
0.1491666585,0.02627357468,-0.008763011545,-0.008926508948,-0.008906829171,-0.01500400808,-0.00171131047,0.0601105839,0.01880251057,0.002467249287
0.1508333385,0.02616620064,-0.009015562013,-0.008584885858,-0.008228922263,-0.0149773499,-0.001047789818,0.06053647771,0.01890415885,0.002736987313
0.1525000036,0.02628468536,-0.0095364796,-0.009105559438,-0.007792125456,-0.01471698377,-0.001544815954,0.05861676484,0.01896069944,0.002746495651
0.1541666687,0.02600052767,-0.009294165298,-0.008258944377,-0.008368803188,-0.01516512316,-0.001281894976,0.05971044302,0.01922459342,0.002323386259
0.1558333337,0.02593198977,-0.00900795497,-0.008877410553,-0.008364080451,-0.01507027168,-0.001644421136,0.06066540629,0.01872020774,0.00302996207
0.1574999988,0.02624332532,-0.008902416565,-0.008967538364,-0.008689283393,-0.01503596548,-0.001524489722,0.06179285422,0.01895683259,0.002132171765
0.1591666639,0.02607028559,-0.008589808829,-0.008960184641,-0.008253864013,-0.01515327394,-0.001609090017,0.06066525728,0.01872477494,0.002576837782
0.1608333439,0.02620628662,-0.009143074043,-0.00789132528,-0.008570063859,-0.01507457159,-0.001228207489,0.06069038436,0.01880272664,0.003272141796
0.162499994,0.0262916442,-0.009225747548,-0.008629145101,-0.008648785762,-0.01491412427,-0.0006366386078,0.05886300281,0.01884251833,0.002822959563
0.164166674,0.02594226785,-0.00956995599,-0.008904344402,-0.008399983868,-0.01485459134,-0.001278023468,0.05962318927,0.01899358258,0.002350218594
0.1658333242,0.02626771852,-0.008908604272,-0.008106578141,-0.008736424148,-0.01506572124,-0.001151020173,0.05994042009,0.01946352236,0.002907098737
0.1675000042,0.02605615743,-0.009155341424,-0.00768445991,-0.008091231808,-0.01525905356,-0.0009121947805,0.06024768576,0.01887431182,0.003275219351
0.1691666692,0.02596895024,-0.00934615545,-0.008928841911,-0.008693850599,-0.01520106848,-0.0008158836863,0.06188866124,0.01883919351,0.002303737914
0.1708333343,0.0257840436,-0.009170042351,-0.008846214041,-0.008109524846,-0.01505941991,-0.001156854909,0.06111219525,0.01896989346,0.002707656473
0.1724999994,0.02568362653,-0.008970023133,-0.008772804402,-0.008506304584,-0.01487960573,-0.001165426103,0.06042835116,0.01878939942,0.002743395744
0.1741666645,0.02646793611,-0.008995277807,-0.008423341438,-0.008609198034,-0.01501991227,-0.001600166433,0.06068213657,0.0192547366,0.002400530735
0.1758333296,0.02635060996,-0.009341341443,-0.008351536468,-0.008807506412,-0.01517032273,-0.001165426103,0.05923180282,0.01922916621,0.00231797318
0.1775000095,0.02599970251,-0.009095876478,-0.008904242888,-0.008597523905,-0.0150902234,-0.001613061642,0.05931417271,0.02094632015,0.002352066571
0.1791666597,0.02613623254,-0.008851286024,-0.008399373852,-0.008789901622,-0.01499635633,-0.001279675402,0.06028021872,0.01918703876,0.003066848731
0.1808333397,0.02593517862,-0.009096839465,-0.009056531824,-0.008639803156,-0.01513072476,-0.00115809415,0.05925275013,0.01878588647,0.003235941753
0.1824999899,0.02581923269,-0.008476806805,-0.00873820018,-0.007978862152,-0.01427248958,-0.001472276985,0.06051204726,0.01863059774,0.002369869035
0.1841666698,0.02596257627,-0.009332068264,-0.008956735954,-0.008799185976,-0.01506507117,-0.001128145377,0.0598118864,0.01922234707,0.002636239165
0.1858333349,0.02602108568,-0.008867467754,-0.008285966702,-0.008582551032,-0.01453662757,-0.0001625334698,0.05987498909,0.01978680678,0.003209289396
0.1875,0.02581725456,-0.009252913296,-0.008225366473,-0.008625134826,-0.01498695277,-0.001412885147,0.05956632644,0.01882105321,0.002794925589
0.1891666651,0.02601644024,-0.009042537771,-0.007517492399,-0.008114403114,-0.01472904533,-0.001502460102,0.06237343699,0.01901143044,0.002543039154
0.1908333302,0.0261644125,-0.009040002711,-0.007394184358,-0.008423747495,-0.01513097435,-0.001538573764,0.0607659407,0.0190657936,0.002630509669
0.1924999952,0.0257210061,-0.009089335799,-0.007845262066,-0.007759884465,-0.015046468,-0.001222735154,0.06307777762,0.01890599728,0.002554183593
0.1941666752,0.02589179203,-0.008896127343,-0.007983843796,-0.008883801289,-0.01502341311,-0.001214991207,0.06215145811,0.01945702545,0.00264842785
0.1958333254,0.02633284219,-0.008817956783,-0.00830023922,-0.00803995505,-0.01528059691,-0.001057034475,0.0597410053,0.01909062453,0.002814518055
0.1975000054,0.02616160922,-0.008437660523,-0.008519503288,-0.008815471083,-0.01495954394,-0.001006934908,0.0596989207,0.01956004649,0.00305342325
0.1991666555,0.02590363286,-0.008856054395,-0.008692530915,-0.008749870583,-0.01460796781,-0.0009953647386,0.05973610654,0.02043865621,0.003030040301
0.2008333355,0.02585948072,-0.009129893966,-0.008059571497,-0.008560673334,-0.01412577741,-0.000351027149,0.05961312354,0.01889837347,0.002958178986
0.2025000006,0.02626048587,-0.009171005338,-0.008912256919,-0.008524935693,-0.01450298075,-0.001384656993,0.05977671221,0.01863367856,0.002840051893
0.2041666657,0.0256701149,-0.00929989107,-0.008773057722,-0.008704456501,-0.01519351918,-0.001264240826,0.06086932868,0.01915543899,0.002883463167
0.2058333308,0.02610742301,-0.008722622879,-0.008643101901,-0.008701918647,-0.01459284965,-0.001012255088,0.05983093008,0.01998503506,0.003309961874
0.2074999958,0.02590778284,-0.009218245745,-0.008869497105,-0.008826378733,-0.01432574075,-0.001518298872,0.06082706898,0.019038314,0.00251510134
0.2091666609,0.02606160007,-0.00903822761,-0.008580013178,-0.008750732988,-0.01456701756,-0.001374077401,0.0599571839,0.01882262155,0.002801960101
0.2108333409,0.02616859227,-0.008509248495,-0.008194782771,-0.008455939591,-0.01493878476,-0.0008339178166,0.06128827482,0.01893528178,0.003236750374
0.2124999911,0.02588239498,-0.009234363213,-0.008692530915,-0.008453959599,-0.01516532246,-0.0007298883284,0.06391585618,0.01854427531,0.002989194822
0.214166671,0.02604172751,-0.009178253822,-0.008643507957,-0.008314613253,-0.01494828891,0.0002857197542,0.0606640093,0.01887477003,0.002600534819
0.2158333212,0.02600294724,-0.008839365095,-0.008976869285,-0.008655028418,-0.01502846461,-0.0011912419,0.05975466967,0.01885790005,0.002593113109
0.2175000012,0.02587316185,-0.008574784733,-0.009090045467,-0.008860721253,-0.01471292973,-0.001485227607,0.05918157846,0.01895645447,0.002792971674
0.2191666663,0.02569842897,-0.008985185996,-0.008791779168,-0.008308518678,-0.01510432456,-0.0007793480763,0.05925405771,0.01977312565,0.002822438488
0.2208333313,0.02589646168,-0.008690501563,-0.00883601699,-0.008058505133,-0.01484183315,0.0003426064504,0.06209766865,0.01884224825,0.003215991426
0.2224999964,0.02579709142,-0.009509433061,-0.008935739286,-0.008155154064,-0.01510652434,-0.001440801891,0.06032896787,0.01906787604,0.002011798788
0.2241666615,0.02609277144,-0.008975195698,-0.008722115308,-0.008817450143,-0.01470542233,-0.0007847743691,0.06187937781,0.01906100661,0.002758088056
0.2258333266,0.02582717128,-0.008941775188,-0.009194271639,-0.008747688495,-0.01341697294,-0.0009442248265,0.0608477369,0.01922248118,0.003670801409
0.2275000066,0.0260240268,-0.00909136422,-0.008628992364,-0.008569708094,-0.01388395485,-0.001458036131,0.0606697537,0.01892049052,0.002523849718
0.2291666567,0.02595589682,-0.00891631376,-0.008839821443,-0.00830450654,-0.01446672715,-0.001346620847,0.06031415612,0.01912600547,0.00290795858
0.2308333367,0.025727598,-0.00854671374,-0.008386780508,-0.008921843022,-0.01497049723,-0.00144900626,0.06173489988,0.01903496124,0.002597748535
0.2324999869,0.02590138093,-0.009605961852,-0.008965002373,-0.008499043994,-0.01509677432,-0.001503595151,0.06111657619,0.01923395507,0.00294314092
0.2341666669,0.02582434192,-0.009059878066,-0.008350317366,-0.008669846691,-0.01480160467,-0.0009435532265,0.06060671061,0.01977261156,0.002367838984
0.2358333319,0.02580198087,-0.008958714083,-0.007776513696,-0.008640919812,-0.01506101992,-0.0006744267885,0.06083493307,0.01928571984,0.003172781784
0.237499997,0.02580733784,-0.008570114151,-0.008694408461,-0.008869294077,-0.01456286199,-0.0009984639473,0.06076359004,0.01895872504,0.002206732519
0.2391666621,0.02567132376,-0.008502750657,-0.00831166748,-0.008451522328,-0.01478148904,-0.001460461179,0.06065481156,0.01866040193,0.002685047686
0.2408333272,0.02594545484,-0.009274805896,-0.008767933585,-0.00867055729,-0.01459925715,-0.001644730684,0.06087001413,0.01871096529,0.002526974073
0.2424999923,0.02598236129,-0.009204104543,-0.008327768184,-0.008655687794,-0.01472654287,-0.001070152386,0.06168190762,0.01974516734,0.002590847667
0.2441666722,0.02580884844,-0.00862132851,-0.008312074468,-0.008682382293,-0.01444834843,-0.0007669448969,0.06067624316,0.01893863454,0.002861105604
