"time","wt_sol","wt_sol_sod","mut_sol_sod","mut_sol","neg_sol","wt_lipo","wt_lipo_sod","mut_lipo","mut_lipo_sod","neg_lipo"
0.04083333537,0.08714119345,0.09905333817,0.08691004664,0.06275010854,-0.01794132032,0.1026105583,0.08282702416,0.08926554024,0.08379334956,-0.01442846749
0.04250000045,0.08709838986,0.09881007671,0.08572629094,0.06255809963,-0.01791076735,0.1029067412,0.08250947297,0.08858122677,0.08280794322,-0.01304450259
0.04416666552,0.08764015138,0.09850689769,0.08530981839,0.06204418093,-0.01826260984,0.1038329899,0.08295998722,0.08847156912,0.08250846714,-0.01370856911
0.04583333433,0.08707789332,0.09880997986,0.08517622948,0.06235774979,-0.01836976781,0.1035117656,0.08252096176,0.08859910071,0.08356592059,-0.0125368312
0.0474999994,0.08654295653,0.09860921651,0.08461459726,0.06341107935,-0.01860449463,0.1030421555,0.08230793476,0.08834404498,0.08262947202,-0.01390977763
0.04916666821,0.08691906184,0.09864848852,0.08445294946,0.06390124559,-0.01835259795,0.1036160216,0.08250640333,0.08835483342,0.08349626511,-0.01271560695
0.05083333328,0.08743564785,0.0984159112,0.08530505747,0.06292939931,-0.01685636677,0.1027889773,0.08209338784,0.08856157959,0.08344808221,-0.01340487506
0.05249999836,0.08683476597,0.09835441411,0.08500288427,0.06317515671,-0.01833259501,0.1028573662,0.08214592189,0.08880704641,0.08333609998,-0.01395023894
0.05416666716,0.0875724107,0.09856763482,0.08466042578,0.06316812336,-0.01824334823,0.1031866744,0.08230477571,0.08876404166,0.08276685327,-0.01284047961
0.05583333224,0.08805543929,0.09882216901,0.08505259454,0.06300307065,-0.01838262193,0.1037451476,0.08254034072,0.08829954267,0.08264531195,-0.01381630637
0.05750000104,0.08756028116,0.09847912937,0.08502359688,0.06274134666,-0.01789417304,0.1050450951,0.08257812262,0.08839572966,0.08436306566,-0.01134492643
0.05916666612,0.08705846965,0.09893521667,0.08546021581,0.06261093169,-0.01717253774,0.1029269472,0.08264797181,0.08836428821,0.08368250728,-0.01382633671
0.0608333312,0.08734090626,0.09850098938,0.08517672867,0.06325022131,-0.01837349124,0.1042072624,0.08250972629,0.08830702305,0.0831303522,-0.01309805457
0.0625,0.08689606935,0.09906546772,0.08530358225,0.06305515021,-0.0180099681,0.1034115776,0.08325911313,0.08867910504,0.08331195265,-0.01249744557
0.06416666508,0.08710860461,0.09844438732,0.0844297111,0.0625769943,-0.0181839224,0.1035154462,0.08262273669,0.08860033751,0.08344961703,-0.01378029678
0.0658333376,0.08744245768,0.09931710362,0.08546210825,0.06382600963,-0.01790634543,0.104075104,0.08269801736,0.08898505569,0.08275263011,-0.01381956693
0.06750000268,0.08763118833,0.09842730314,0.08489087969,0.06253448129,-0.01800942048,0.10465765,0.08240355551,0.08899122477,0.08322644234,-0.01415664703
0.06916666776,0.08759536594,0.09876614064,0.0847067982,0.06295755506,-0.01834937185,0.1027325019,0.08265282959,0.08907841891,0.08416455984,-0.01296395995
0.07083333284,0.08734318614,0.09889484197,0.08533631265,0.06276105344,-0.0184349753,0.1030892506,0.08240299672,0.08812012523,0.08420579135,-0.01261765417
0.07250000536,0.08752687275,0.09907964617,0.08541637659,0.06285944581,-0.01839701273,0.1033109501,0.08294062316,0.08882466704,0.0838271305,-0.0128688775
0.07416667044,0.08748994768,0.09837230295,0.08500577509,0.06321506947,-0.01851530187,0.103415519,0.08225797117,0.08872498572,0.08340962231,-0.01366818603
0.07583333552,0.08716985583,0.09863318503,0.08521267027,0.06258061528,-0.01751234755,0.1039449871,0.0821672529,0.08915802836,0.08311336488,-0.01331471
0.0775000006,0.08661430329,0.0987015143,0.08504963666,0.06269597262,-0.01824036986,0.1037524194,0.0819863826,0.08889302611,0.08302666992,-0.01246605534
0.07916666567,0.08699925989,0.09918954223,0.08524803817,0.06318506598,-0.01818268187,0.1029271111,0.08241795748,0.08863837272,0.08421386778,-0.01379238442
0.0808333382,0.08712610602,0.09883783013,0.08493885398,0.06294124573,-0.01798349246,0.1028248593,0.08213338256,0.08915290982,0.08350686729,-0.0139867356
0.08250000328,0.08661603928,0.09887969494,0.08486567438,0.06291264296,-0.01797867566,0.1035598963,0.08231841773,0.08864792436,0.08283704519,-0.01420369931
0.08416666836,0.08729162812,0.09875177592,0.08479099721,0.06287766248,-0.0177309867,0.1030373946,0.08288896084,0.08835858107,0.08376795053,-0.01413560007
0.08583333343,0.08666814864,0.09883474559,0.08500565588,0.06310642511,-0.01840574667,0.1032047942,0.08238775283,0.08891103417,0.08398034424,-0.01260130946
0.08749999851,0.08633672446,0.09861028194,0.08509548008,0.06396503747,-0.01820085198,0.1035117656,0.08253251016,0.08841686696,0.08232004195,-0.01359513588
0.08916667104,0.08697082847,0.0985487327,0.0853041783,0.06298597902,-0.01809469424,0.1043727472,0.08240621537,0.08848556876,0.08298195153,-0.01397655904
0.09083333611,0.08771773428,0.09887885302,0.08566041291,0.06310995668,-0.01803738438,0.1043763682,0.08249914646,0.08829167485,0.08399365842,-0.01390977763
0.09250000119,0.08750742674,0.09941749275,0.08621317148,0.06323261559,-0.01694161817,0.1035905853,0.08237639815,0.08830217272,0.08308114111,-0.01229855139
0.09416666627,0.08695241809,0.09898788482,0.08525629342,0.06334530562,-0.01753213815,0.1037081406,0.08198085427,0.08831213415,0.08350843936,-0.01275376603
0.09583333135,0.08772222698,0.09893872589,0.08521509171,0.06269645691,-0.01633214392,0.1048292965,0.08231907338,0.08838256449,0.08297324181,-0.01387788728
0.09750000387,0.08762013912,0.09925027937,0.08531264961,0.06285459548,-0.01741024852,0.1072584167,0.08283175528,0.08892669529,0.08293492347,-0.01382648759
0.09916666895,0.08739130199,0.09847130626,0.08488275856,0.06277224422,-0.01698234491,0.1036653519,0.08221652359,0.08862735331,0.08234031498,-0.01416391321
0.100833334,0.08695504814,0.0989862904,0.08540418744,0.06284128129,-0.01818516292,0.1037250683,0.08229958266,0.08770781755,0.0833524093,-0.01236618496
0.1024999991,0.0877314806,0.09866037965,0.08527897298,0.06305074692,-0.01875109039,0.1033267751,0.08229610324,0.08844704181,0.08283200115,-0.01085142326
0.1041666642,0.08647079766,0.09871574491,0.08508137614,0.06383050978,-0.01844594069,0.102861926,0.08218317479,0.08811286092,0.08287313581,-0.01323019993
0.1058333367,0.08768700063,0.09826731682,0.08502548933,0.0637884438,-0.01872302406,0.1037200391,0.08217948675,0.08812976629,0.08397535235,-0.01390561648
0.1075000018,0.08702436835,0.09850654006,0.08466052264,0.06291748583,-0.01792144775,0.1037929133,0.08225637674,0.08766637743,0.08300736547,-0.01207756158
0.1091666669,0.08759447932,0.09843786061,0.08435790986,0.06297080964,-0.01815239526,0.1029147729,0.08228515834,0.08835937083,0.08258535713,-0.01290948596
0.1108333319,0.08732929081,0.09881170094,0.08478230983,0.06269923598,-0.0187009573,0.1033551469,0.08260119706,0.08864357322,0.08318819106,-0.01286520902
0.112499997,0.08753798902,0.09904247522,0.08495125175,0.06314977258,-0.01810825057,0.1046186835,0.08259036392,0.08895637095,0.08292367309,-0.01325083897
0.1141666695,0.08774041384,0.09910306334,0.08612254262,0.06334683299,-0.01822145656,0.103341952,0.08227524161,0.0884533599,0.08279435337,-0.01321925223
0.1158333346,0.08716767281,0.09878709912,0.08547792584,0.06307571381,-0.01784707233,0.1036970615,0.08217009902,0.088147901,0.08337976038,-0.01360491943
0.1174999997,0.0869410038,0.0985937193,0.08548760414,0.0634354353,-0.01804925315,0.1028311551,0.0821641311,0.08848274499,0.08297117054,-0.01337119099
0.1191666648,0.08671186119,0.0985064134,0.08549765497,0.06407915056,-0.01842951588,0.1063033789,0.08232166618,0.08833263069,0.0827704221,-0.01286686771
0.1208333299,0.08650381118,0.09855035692,0.08557961136,0.06286644191,-0.01782426611,0.1040448397,0.08250846714,0.08798636496,0.08276293427,-0.01401911955
0.1225000024,0.08611667156,0.09904299676,0.08493403345,0.06306996197,-0.01810472459,0.1035520807,0.08216553926,0.08785492927,0.08311151713,-0.0136844404
0.1241666675,0.0867068693,0.09856136888,0.08486315608,0.06298065931,-0.0182486102,0.1029607058,0.08247494698,0.08809073269,0.08259052038,-0.01334684156
0.1258333325,0.08749108762,0.09880591929,0.08540286124,0.0627309978,-0.01849570498,0.1046130136,0.08243989199,0.08761389554,0.08296659589,-0.01379313692
0.1274999976,0.08719466627,0.09914036095,0.08525966853,0.06276985258,-0.01817170903,0.103217043,0.08195483685,0.08819372952,0.08278345317,-0.01368589513
0.1291666627,0.0867741257,0.09918918461,0.08596778661,0.0639917329,-0.01820586622,0.1032478362,0.08214730024,0.08850438893,0.08394359797,-0.01360236108
0.1308333427,0.08724874258,0.09810557961,0.08476556838,0.06314072758,-0.01785561815,0.1036251262,0.08219925314,0.08799964935,0.08338224143,-0.01321669109
0.1325000077,0.08689060062,0.09812413901,0.08480206877,0.06334599108,-0.01848002709,0.1058458313,0.08239076287,0.08763834834,0.08246743679,-0.01261971612
0.1341666728,0.08704432845,0.09877400845,0.08506188542,0.06355318427,-0.01822666824,0.1041952521,0.08260145038,0.08837205917,0.08339560032,-0.01342731342
0.1358333379,0.08725646138,0.09877439588,0.08509778231,0.06283727288,-0.01792934723,0.1030701175,0.08198966831,0.08840601146,0.08289594203,-0.01343464199
0.137500003,0.08786158264,0.0985686779,0.08585689217,0.06323000789,-0.01818883792,0.1033091098,0.08214617521,0.08800490946,0.08341190964,-0.01430239715
0.1391666681,0.08746107668,0.09887053072,0.08577952534,0.0632756725,-0.01858757995,0.1042505056,0.082266137,0.08778774738,0.08323700726,-0.01417193096
0.1408333331,0.08717644215,0.09875330329,0.08553314954,0.06311492622,-0.01815239526,0.1033349559,0.08308888227,0.08795482665,0.08286681026,-0.01389157679
0.1424999982,0.08721507341,0.09871044755,0.0859983936,0.0629093498,-0.01807835512,0.1044364497,0.08298894018,0.08826693147,0.08477758616,-0.01411359943
0.1441666782,0.08750587702,0.09942185134,0.08483275026,0.06367809325,-0.01801890694,0.1035140306,0.08221483231,0.08867316693,0.08295318484,-0.01391253527
0.1458333284,0.08713157475,0.09829445928,0.0847299844,0.06362531334,-0.01851133443,0.103888981,0.08198872954,0.08807719499,0.08255874366,-0.01433991641
0.1475000083,0.08651746064,0.09890212864,0.08532210439,0.06353325397,-0.01817012019,0.1044515893,0.08255892992,0.08822303265,0.08304575831,-0.01388265099
0.1491666585,0.08680131286,0.09858894348,0.08631907403,0.06383111328,-0.01777815074,0.1035167947,0.08229082078,0.08844323456,0.08296781778,-0.01305666007
0.1508333385,0.08674391359,0.09908289462,0.08498509228,0.06345562637,-0.0180686228,0.1033258215,0.08304945379,0.08789318055,0.082830064,-0.01194869168
0.1525000036,0.08625456691,0.09809869528,0.08573319018,0.06321515888,-0.01800902374,0.1030771434,0.082271263,0.08816496283,0.08218035847,-0.01315973792
0.1541666687,0.08799793571,0.0985750705,0.0859804377,0.06303156167,-0.01804304495,0.1035453454,0.08232861757,0.08876429498,0.08216869831,-0.01404593699
0.1558333337,0.08672608435,0.09856705368,0.08541940153,0.06282208115,-0.01834842749,0.1033693403,0.08234328777,0.087595433,0.08221504837,-0.01399836596
0.1574999988,0.08696433902,0.09851384908,0.08495481312,0.06297469884,-0.0183049012,0.1042788103,0.08296368271,0.08768963069,0.0841934979,-0.01403220277
0.1591666639,0.08735445142,0.09857078642,0.08602051437,0.06304547936,-0.01820353419,0.1035636738,0.08233647048,0.08764829487,0.08403930068,-0.01368253399
0.1608333439,0.08690255135,0.09928824008,0.0862070471,0.06342231482,-0.01822090894,0.1043985561,0.08221264184,0.08819217235,0.08462415636,-0.01307750866
0.162499994,0.0874651894,0.09928066283,0.08491675556,0.06303428859,-0.01709136367,0.1037620157,0.0825162977,0.08843549341,0.08273477852,-0.01301646698
0.164166674,0.08837228268,0.09893840551,0.08528631926,0.0632218346,-0.01823441312,0.1026712433,0.08219121397,0.08806603402,0.0823687911,-0.01407149993
0.1658333242,0.08783109486,0.09870248288,0.08562897891,0.06307163835,-0.01866897009,0.1043112576,0.08285856992,0.08740633726,0.08301112801,-0.01349492185
0.1675000042,0.08706314862,0.09866730124,0.08535455912,0.06356333941,-0.018644372,0.1045887098,0.08287579566,0.08769527078,0.08266989142,-0.01221323945
0.1691666692,0.08728861809,0.09861648828,0.08498295397,0.06289214641,-0.01832063496,0.102996178,0.0821813643,0.0881934762,0.08327824622,-0.01397069357
0.1708333343,0.08703284711,0.09892923385,0.08527342975,0.0633720234,-0.01790619642,0.1039639935,0.08254819363,0.08803524822,0.08259042352,-0.01361058932
0.1724999994,0.08689261973,0.09998626262,0.08541805297,0.06367441267,-0.01761929505,0.1047833338,0.08251611143,0.08766070753,0.08238844573,-0.01362137683
0.1741666645,0.08659755439,0.09836256504,0.08554352075,0.06359872967,-0.0175169725,0.1036297902,0.08215674758,0.08808527887,0.08208725601,-0.01409881469
0.1758333296,0.08675254136,0.09831364453,0.08592932671,0.06300648302,-0.01841587014,0.1039307788,0.08225521445,0.08803394437,0.08353890479,-0.01304701436
0.1775000095,0.0876416117,0.09899942577,0.0859355703,0.06292960793,-0.01854224131,0.1045973748,0.08248292655,0.08762779832,0.0821133703,-0.01399280224
0.1791666597,0.08671154082,0.09905616939,0.08550736308,0.06326764822,-0.01796228252,0.1035277322,0.08212087303,0.08795180917,0.08229833096,-0.013958361
0.1808333397,0.08702218533,0.09879766405,0.08530181646,0.06339082867,-0.0175715182,0.1033373177,0.08232154697,0.08839880675,0.0827889964,-0.0134838298
0.1824999899,0.08719659597,0.09835366905,0.08486611396,0.06358878314,-0.01793416589,0.1035959795,0.08252227306,0.08828386664,0.08331067115,-0.01396778598
0.1841666698,0.0873535946,0.09850998223,0.08551568538,0.06363550574,-0.01790902764,0.1037216187,0.08202596754,0.08830197901,0.08288758248,-0.01334483363
0.1858333349,0.08686448634,0.09856705368,0.0856520012,0.0636376366,-0.01826077327,0.1035614088,0.08218473941,0.0883930698,0.08214505017,-0.0128140403
0.1875,0.08742482215,0.09896275401,0.08549670875,0.06352052093,-0.01832172647,0.1036417186,0.08230677247,0.0877873376,0.08352026343,-0.01389674097
0.1891666651,0.08656333387,0.09852547944,0.08531098068,0.0639302209,-0.01837582327,0.1031474769,0.08182637393,0.08787837625,0.08328787237,-0.01413469762
0.1908333302,0.08741161972,0.098479487,0.08499793708,0.06347818673,-0.01799163967,0.1032286286,0.08191610873,0.08778499067,0.08325510472,-0.01339478511
0.1924999952,0.08766644448,0.09914738685,0.08556646854,0.06324327737,-0.01829105243,0.1038633734,0.08233052492,0.08817365021,0.08366750181,-0.01391403936
0.1941666752,0.08814831078,0.09842659533,0.08625090122,0.06300698966,-0.01780697331,0.1040240526,0.08228887618,0.08769774437,0.08228036761,-0.01381440088
0.1958333254,0.08780451119,0.09774252027,0.08566060662,0.06315096468,-0.018244192,0.1035469174,0.08230759203,0.08810144663,0.08267440647,-0.01349607576
0.1975000054,0.08693897724,0.09847718477,0.08511771262,0.06288582832,-0.01821634173,0.1048782691,0.08257994056,0.08820349723,0.08308390528,-0.01322311908
0.1991666555,0.08753301203,0.09846770018,0.08506478369,0.06380802393,-0.01790420897,0.1047511101,0.08302307129,0.08771608025,0.08322415501,-0.01371198054
0.2008333355,0.08746873587,0.09858758003,0.08476248384,0.06400244683,-0.01689844579,0.1039741561,0.0822340101,0.08754707128,0.08328811824,-0.01399134845
0.2025000006,0.0877590403,0.09882119298,0.08576583117,0.06384985149,-0.01813759841,0.1036191136,0.08212728798,0.08769970387,0.08345589042,-0.01341039687
0.2041666657,0.08684266359,0.09904156625,0.08611809462,0.06330361217,-0.01832852699,0.1042885482,0.08214814216,0.08790312707,0.0838996321,-0.01369582769
0.2058333308,0.08629362285,0.09851375222,0.08580838144,0.06344217807,-0.01818253286,0.1039172634,0.08260176331,0.08775039762,0.08327350765,-0.0134926131
0.2074999958,0.0870905742,0.09856516868,0.08513087779,0.06347087771,-0.01823044196,0.1031158343,0.08233571798,0.08862999082,0.08331020176,-0.01414176356
0.2091666609,0.08781151474,0.09971756488,0.08558935672,0.06374935061,-0.01808987744,0.1032053232,0.08232260495,0.08728374541,0.0837520957,-0.01396126859
0.2108333409,0.08755818754,0.09889286011,0.0854075253,0.06439314038,-0.01801970229,0.10240262,0.08272805065,0.08758966625,0.08299480379,-0.01388450619
0.2124999911,0.08709291369,0.09868961573,0.08522107452,0.06311767548,-0.01820656285,0.1033237875,0.08205776662,0.08826753497,0.08214845508,-0.01382087078
0.214166671,0.08843945712,0.09861460328,0.08494628221,0.06329426914,-0.01809454523,0.1036549285,0.08199629188,0.08786535263,0.08227032423,-0.01409320161
0.2158333212,0.08699944615,0.09924448282,0.08478501439,0.06322282553,-0.01785442606,0.1037218124,0.08217298239,0.08737970889,0.08245357126,-0.01362037379
0.2175000012,0.08697459102,0.09895247966,0.08497067541,0.06343573332,-0.01765359566,0.1039166376,0.08289942145,0.08787352592,0.0824674964,-0.01392251346
0.2191666663,0.08743552119,0.09852216393,0.08487489074,0.0636414066,-0.01802909002,0.1036607772,0.08218173683,0.0879432857,0.08354963362,-0.01422895212
0.2208333313,0.08687225729,0.0989170447,0.0863622129,0.0639602989,-0.01810273901,0.1036403403,0.08250299096,0.08751904964,0.08267177641,-0.01393539831
0.2224999964,0.08756183088,0.09839918464,0.08682195842,0.06365162879,-0.01787757874,0.1026138365,0.08286270499,0.08756895363,0.0837937519,-0.01419994142
0.2241666615,0.08777307719,0.09866609424,0.08906980604,0.0631647408,-0.01815130189,0.1034626514,0.08249673247,0.08757209033,0.08364145458,-0.01360411663
0.2258333266,0.08751423657,0.09868396819,0.08589304239,0.06286022067,-0.01814251393,0.1042263806,0.08208941668,0.08762492239,0.08331622183,-0.01298350655
0.2275000066,0.08808664232,0.09862419218,0.08659821749,0.06348387897,-0.01814822294,0.102981478,0.08252900839,0.08763933182,0.08276293427,-0.01337360032
0.2291666567,0.08770274371,0.0994432345,0.08686991781,0.06341653317,-0.01815274172,0.1033259556,0.08234845102,0.08756709099,0.08321321011,-0.01365072746
0.2308333367,0.08762606233,0.09852878749,0.08628168702,0.06327337027,-0.01825729758,0.103174299,0.08202256262,0.08770189434,0.08278542757,-0.01278815232
0.2324999869,0.08724272996,0.09865875542,0.08698331565,0.06342806667,-0.01844643615,0.1035096943,0.08196528256,0.08752376586,0.08314850926,-0.01389408391
0.2341666669,0.08726020157,0.09903880209,0.08692123741,0.06311555207,-0.01820293814,0.1028667837,0.0819875747,0.08769986033,0.08249507099,-0.01382784173
0.2358333319,0.08747968823,0.09884595871,0.0865720585,0.06332927942,-0.01865557954,0.1024497449,0.08207412064,0.08766045421,0.08335118741,-0.01280584652
0.237499997,0.08820229024,0.0989234522,0.08619438857,0.06366481632,-0.01816624776,0.1037456095,0.0821332559,0.08769026399,0.08376436681,-0.01260608714
0.2391666621,0.08706147224,0.098787494,0.08573237062,0.06366340816,-0.0167513229,0.1037932113,0.08232846111,0.08735014498,0.0830847472,-0.01413309388
0.2408333272,0.08787564933,0.09883283079,0.08591427654,0.06389930099,-0.01741467603,0.1043760702,0.08246183395,0.08755217493,0.0825765878,-0.01434572693
0.2424999923,0.08704183251,0.09829688817,0.08606904745,0.06389887631,-0.01796516404,0.1042123288,0.08242421597,0.0873933211,0.08277133107,-0.01320006792
0.2441666722,0.08648599684,0.09834548831,0.08494990319,0.0633604601,-0.01805342548,0.103510879,0.08242937922,0.08732219785,0.08277098835,-0.01381425094
0.2458333224,0.08685215563,0.09837815166,0.08513188362,0.06334769726,-0.0179327745,0.1031533554,0.0822481811,0.08742722869,0.08353978395,-0.01383230463
0.2475000024,0.08749909699,0.09818711877,0.08538335562,0.06317602843,-0.01826717518,0.1031975746,0.08230868727,0.0876789242,0.08338619024,-0.01360110659
0.2491666526,0.0868896842,0.09894958884,0.08682597429,0.06330430508,-0.01796710119,0.1036260799,0.08213406801,0.08819483966,0.08262696862,-0.01278825291
0.2508333325,0.08816493303,0.09862224013,0.08521336317,0.06352183968,-0.01837537624,0.1038991138,0.08236682415,0.08772783726,0.08299652487,-0.01416777167
0.2524999976,0.08686881512,0.0990132466,0.08592654765,0.06281531602,-0.01808605343,0.1037214845,0.08210060745,0.0873862654,0.0835794732,-0.01391163282
0.2541666627,0.08682499081,0.09819416702,0.0853574872,0.06309875846,-0.01749270596,0.10365358,0.08224070072,0.08749840409,0.08204838634,-0.01408092212
0.2558333278,0.08753168583,0.09833571315,0.08577027917,0.06375312805,-0.01852720976,0.1031548306,0.08267844468,0.08798094094,0.08266124874,-0.01335115917
0.2574999928,0.08683855832,0.09834480286,0.08553784341,0.06334602088,-0.01766900532,0.1030566618,0.08246925473,0.08758086711,0.08300928026,-0.0138544701
0.2591666579,0.08822727948,0.09859570116,0.08497483283,0.06328627467,-0.0179699827,0.102978982,0.08233374357,0.08710639179,0.08299821615,-0.0133057218
0.2608333528,0.08671726286,0.09878378361,0.08543343097,0.0638044253,-0.01816118322,0.1028955802,0.08202312142,0.08752588928,0.08398828655,-0.01400247682
0.2624999881,0.08738490194,0.09879697859,0.08583600819,0.06335171312,-0.01812041737,0.1025756449,0.08208825439,0.08788816631,0.08219856769,-0.01404964644
0.264166683,0.08664248884,0.09916911274,0.085405007,0.06346108019,-0.01755038649,0.1051098853,0.08210107684,0.08805924654,0.08249071985,-0.01342098881
0.2658333182,0.08808175474,0.09895762056,0.0854947567,0.06345175952,-0.01804478467,0.1046270132,0.08235927671,0.08781702816,0.08248919249,-0.01338092983
0.2675000131,0.08723943681,0.09878222644,0.08908578753,0.0633585453,-0.0180134438,0.1033584699,0.08222277462,0.08742798865,0.08238998055,-0.01336737536
0.2691666782,0.08683349937,0.09903141856,0.08601413667,0.06349302083,-0.01842639036,0.1042165086,0.08212249726,0.08767677099,0.08313875645,-0.01356643345
0.2708333433,0.08721200377,0.09886282682,0.08596308529,0.06334785372,-0.01785099693,0.1036694571,0.08219975233,0.08783616871,0.08252120763,-0.01377743855
0.2724999785,0.08698214591,0.09899656475,0.08566826582,0.06358857453,-0.01668222807,0.1044705585,0.08203466237,0.08794667572,0.08229260147,-0.01388866827
0.2741666734,0.08635147661,0.09886270016,0.08674580604,0.06423218548,-0.01826409809,0.1032687202,0.08209104091,0.08804662526,0.08264885098,-0.01358494908
0.2758333385,0.08673616499,0.09903801978,0.08548177034,0.06335350871,-0.01835200191,0.1036568657,0.0821981281,0.08769220114,0.08345237374,-0.01359388139
0.2775000036,0.08777415752,0.09901922941,0.08601596951,0.06363268942,-0.0179631263,0.103140913,0.0823219493,0.08737388998,0.08380220085,-0.01374072302
0.2791666687,0.08889337629,0.09901662916,0.08512993157,0.06452679634,-0.01831443049,0.1048477516,0.08254168183,0.08763885498,0.08241995424,-0.01362147741
0.2808333337,0.08682366461,0.09871109575,0.08594768494,0.06351839751,-0.01813163981,0.1031212509,0.0820126161,0.08783680201,0.08280152828,-0.01316521224
0.2824999988,0.08713322133,0.09841282666,0.08584998548,0.06370978057,-0.01831155084,0.1026118994,0.08236125112,0.08713388443,0.08234328777,-0.01319283526
0.2841666639,0.08712211251,0.09825862199,0.08593235165,0.06427696347,-0.01835453324,0.106476143,0.08225972205,0.087538369,0.08277725428,-0.01417799387
0.285833329,0.08734188974,0.09889487922,0.08518067002,0.06366109848,-0.01808550768,0.1039416641,0.0824546963,0.08704976737,0.08250812441,-0.01411976386
0.2875000238,0.08678787947,0.09878589958,0.08540601283,0.06340820342,-0.01601056941,0.105066821,0.0818239674,0.08759793639,0.08201586455,-0.01387442742
0.2891666591,0.08717650175,0.09792462736,0.08541795611,0.06373480707,-0.01751030982,0.1033505201,0.08173027635,0.08777605742,0.0824443996,-0.01349938847
0.2908333242,0.08676882088,0.09855815023,0.08534299582,0.0635317266,-0.01770872064,0.1028848588,0.08180759102,0.08683109283,0.08190016448,-0.01233619358
