"time","ref_xo","ref_xo_sod","hs_0.5ul","hs_1ul","hs_0.25ul"
0.1675000042,0.07942283899,0.04899904504,0.04404218122,0.05664017424,0.07675790042
0.1691666692,0.07907900959,0.04871753231,0.04430508614,0.05357417464,0.07566248626
0.1708333343,0.07863243669,0.04869671166,0.04296191782,0.0549598448,0.07689615339
0.1724999994,0.07790076733,0.04867368937,0.04368215799,0.05543132499,0.07836791873
0.1741666645,0.07876837254,0.04860310256,0.0430813022,0.053363204,0.0760537982
0.1758333296,0.07867832482,0.04913584143,0.04437658191,0.05271280557,0.07480954379
0.1775000095,0.07879372686,0.04867644235,0.04456341639,0.05171423405,0.0757426396
0.1791666597,0.07897833735,0.04861181602,0.04346239939,0.05253275111,0.07770624757
0.1808333397,0.07816165686,0.04966882989,0.04322485626,0.05768920109,0.0808353126
0.1824999899,0.07801707834,0.04900414497,0.04306621104,0.05597068742,0.07784139365
0.1841666698,0.07826517522,0.0488204062,0.04262192175,0.05374031141,0.07479604334
0.1858333349,0.08161646128,0.04837305844,0.04352594912,0.05360357836,0.07534406334
0.1875,0.08563998342,0.04814472795,0.04514368996,0.05624327436,0.07574439794
0.1891666651,0.07918871194,0.04843536019,0.0432870537,0.05288191512,0.07430817187
0.1908333302,0.07871133834,0.04803862795,0.04502882063,0.05362709612,0.07761403173
0.1924999952,0.07985130697,0.04884934425,0.04275889322,0.0530006662,0.07843569666
0.1941666752,0.0778484866,0.04899718985,0.04336885363,0.05361810699,0.07844236493
0.1958333254,0.07931482047,0.04866757989,0.04277748987,0.05249547213,0.07702623308
0.1975000054,0.07822438329,0.04864348844,0.04360859841,0.05572732165,0.07520248741
0.1991666555,0.07735919207,0.04849084094,0.04345610738,0.05212011561,0.07751607895
0.2008333355,0.07867307961,0.04847307131,0.0433592163,0.0545184277,0.0769494921
0.2025000006,0.07828547806,0.04840552434,0.04329529032,0.05405189469,0.0769835189
0.2041666657,0.07802014798,0.04942940176,0.04382584989,0.05663182586,0.07660875469
0.2058333308,0.07801934332,0.04914975539,0.04388512671,0.05287916586,0.0754448846
0.2074999958,0.07763195038,0.0482242927,0.04299221188,0.05165956169,0.0748263672
0.2091666609,0.0782911256,0.04772555083,0.04315099865,0.05264731497,0.07405136526
0.2108333409,0.07861699164,0.04778616875,0.04305689037,0.05330375955,0.07645536959
0.2124999911,0.07852914184,0.04885145649,0.04323117435,0.05188443884,0.07473967969
0.214166671,0.07916408032,0.04788674414,0.04287522286,0.05208567902,0.07418732345
0.2158333212,0.07796277851,0.04767571017,0.04406449944,0.05332734808,0.07600198686
0.2175000012,0.0795764029,0.04840329662,0.04356212169,0.05675721169,0.07711368054
0.2191666663,0.07730796933,0.04788214713,0.04330189526,0.05387740582,0.0751156956
0.2208333313,0.07866095006,0.04776134714,0.04372131824,0.05370550975,0.07637706399
0.2224999964,0.07852852345,0.04728290439,0.04292874038,0.05370067433,0.07887005061
0.2241666615,0.07864224166,0.04768067971,0.04263976589,0.05376169831,0.07818719
0.2258333266,0.07910652459,0.0476071611,0.04350377247,0.05315075442,0.07613750547
0.2275000066,0.07846841216,0.0484223105,0.04500960931,0.05422953144,0.0790604353
0.2291666567,0.07881241292,0.04781758413,0.04359589145,0.05312532932,0.07853208482
0.2308333367,0.0780775547,0.0475688912,0.04225348681,0.05508322269,0.07808542997
0.2324999869,0.07718380541,0.04711333662,0.04256441444,0.05429464579,0.07709460706
0.2341666669,0.07735696435,0.04707568884,0.04204166681,0.05397998542,0.0755667612
0.2358333319,0.07696658373,0.0470293574,0.04295374453,0.05467200652,0.07592986524
0.237499997,0.07825866342,0.04698894545,0.04359028116,0.05349578708,0.07573407143
0.2391666621,0.07890892029,0.04736055434,0.04290170968,0.05475180969,0.07494130731
0.2408333272,0.07834602892,0.04797166958,0.04185443372,0.05470638722,0.07701213658
0.2424999923,0.07833188772,0.04831753299,0.04326397553,0.05512224883,0.07641191036
0.2441666722,0.0786805898,0.04690250754,0.04281565547,0.05757119879,0.07689698786
0.2458333224,0.07901783288,0.04671959952,0.04303282499,0.05296028033,0.07390916348
0.2475000024,0.07913544029,0.04699710757,0.04239450768,0.05261207372,0.07641983777
0.2491666526,0.07823316008,0.04771384597,0.04218033701,0.05331812799,0.07802906632
0.2508333325,0.07739563286,0.04712652415,0.04340933263,0.05685684457,0.07535754889
0.2524999976,0.07814117521,0.04763581604,0.04274329543,0.05492341891,0.07487723231
0.2541666627,0.0808018595,0.0474034287,0.04261389747,0.05517917871,0.07741456479
0.2558333278,0.08651401848,0.04711307958,0.04366246238,0.05678237602,0.07565321028
0.2574999928,0.07810996473,0.04673328996,0.04236071929,0.05286954716,0.07556020468
0.2591666579,0.0769129619,0.04683806002,0.04308010265,0.05383937061,0.07618510723
0.2608333528,0.07689547539,0.0472743921,0.04231894016,0.05311892182,0.07508507371
0.2624999881,0.07730530947,0.04704331979,0.04243549332,0.05264962465,0.07692547888
0.264166683,0.07717403769,0.04671311378,0.04308444634,0.0561876744,0.07775376737
0.2658333182,0.0769847855,0.04655607045,0.04330635816,0.05560234934,0.07781262696
0.2675000131,0.07740141451,0.04715673253,0.04231337458,0.05472761393,0.07437099516
0.2691666782,0.07812524587,0.04679054394,0.04272304475,0.05419662595,0.07512147725
0.2708333433,0.07790352404,0.04666073993,0.04139267281,0.05382545292,0.07593335211
0.2724999785,0.07790309191,0.04680196196,0.04226004705,0.05315376446,0.0775757432
0.2741666734,0.07806367427,0.04644681513,0.04255250841,0.05377438292,0.07856632769
0.2758333385,0.0790431425,0.04698360711,0.04216071218,0.05256371945,0.07538122684
0.2775000036,0.07791984081,0.04750050232,0.0435449779,0.05330068618,0.07696707547
0.2791666687,0.07873209566,0.04644860327,0.04212671146,0.05438239127,0.07658423483
0.2808333337,0.07781609893,0.04612169787,0.04180067778,0.05311690643,0.07637249678
0.2824999988,0.07748362422,0.04660863057,0.04196096957,0.05306705832,0.07635185122
0.2841666639,0.0775745362,0.04683214799,0.04173906147,0.05185947195,0.07396017015
0.285833329,0.07726621628,0.04693451896,0.04194451869,0.05373770371,0.07777528465
0.2875000238,0.07745955139,0.04696621746,0.04343771189,0.05326313898,0.07575330138
0.2891666591,0.08050002158,0.04767868668,0.04170079157,0.05328353494,0.07408916205
0.2908333242,0.0782873407,0.04632811621,0.04256478325,0.05316377059,0.07499175519
0.2924999893,0.07760700583,0.04641939327,0.04314462468,0.05391063914,0.07510107756
0.2941666842,0.07778033614,0.04654630274,0.0421390906,0.05327060074,0.07743043453
0.2958333492,0.07842072099,0.04604642838,0.04152321815,0.05389715731,0.07513443381
0.2974999845,0.07777763903,0.04638537392,0.04257483408,0.05372141674,0.07492463291
0.2991666496,0.07755167037,0.04603036866,0.04245653003,0.05384464562,0.07642156631
0.3008333445,0.07751044631,0.04643198103,0.04203379527,0.05586207286,0.07463020086
0.3025000095,0.07801549882,0.04677183554,0.04241862521,0.05429532006,0.07557415962
0.3041666746,0.07753681391,0.04611101747,0.04235917702,0.05488904938,0.07851989567
0.3058333099,0.07739006728,0.04633819684,0.04253115132,0.05313621089,0.07499467582
0.3075000048,0.0774211511,0.04588482156,0.04196082801,0.05298855901,0.07550992817
0.3091666698,0.07719837129,0.04603451118,0.04242190719,0.05316207558,0.0759633258
0.3108333349,0.07700360566,0.04808252305,0.04137422144,0.05323068798,0.07567117363
0.3125,0.07761266828,0.0459555164,0.04203382134,0.05656927824,0.07767488807
0.3141666651,0.07698645443,0.04912966862,0.04204913601,0.05382211134,0.07659717649
0.3158333302,0.07691756636,0.04641368985,0.04211381823,0.05509953201,0.07540275156
0.3174999952,0.07751961052,0.04573141411,0.04226991907,0.05440128595,0.07437857985
0.3191666603,0.0779709518,0.04562806338,0.04265755787,0.0538671203,0.07447585464
0.3208333552,0.0764658004,0.0455454886,0.04124346375,0.05326231942,0.07628645748
0.3224999905,0.07786939293,0.04574559629,0.04199612513,0.05398233235,0.07747270167
0.3241666555,0.0772998035,0.0458612293,0.041685462,0.05231139064,0.07605910301
0.3258333206,0.07696256042,0.04672752693,0.04135807604,0.05316570401,0.07584946603
0.3275000155,0.07686151564,0.0459895879,0.04077657685,0.0546688363,0.07535884529
0.3291666806,0.07743909955,0.04595235363,0.04188268259,0.05426247045,0.07456642389
0.3308333158,0.07816004753,0.04631311074,0.04297120497,0.05463272706,0.07547925413
0.3324999809,0.07714552432,0.0455795303,0.0415337868,0.05410138518,0.07301785052
0.3341666758,0.07800161839,0.04552669078,0.04149579257,0.05414507166,0.07672169805
0.3358333409,0.07805155963,0.04629119486,0.04160223901,0.05398479477,0.07471972704
0.337500006,0.07734425366,0.04605229944,0.04257774726,0.05253383145,0.07726677507
0.3391666412,0.07739531994,0.04590573907,0.04151618481,0.05230420828,0.07439255714
0.3408333361,0.08421150595,0.04591909051,0.0429215394,0.05715658888,0.07353152335
0.3425000012,0.07576843351,0.04542666301,0.04207026958,0.0538479276,0.07617761195
0.3441666663,0.07687529922,0.04532059282,0.04146437719,0.05610307306,0.07460736483
0.3458333313,0.07692009956,0.04564393684,0.0411667563,0.05358340219,0.07440380752
0.3474999964,0.07830969244,0.04503011331,0.04193060473,0.05487189814,0.07312832773
0.3491666615,0.07711553574,0.04514380544,0.04223009199,0.05815261602,0.07559470832
0.3508333266,0.07703154534,0.04509371892,0.04141422734,0.05264123529,0.07498569787
0.3524999917,0.07641842216,0.04544086009,0.04079779238,0.05256704986,0.07491841912
0.3541666865,0.07691577822,0.04545244202,0.04144310206,0.05198827013,0.07321147621
0.3558333218,0.07741877437,0.04515018314,0.04182008654,0.05765937269,0.07417184114
0.3574999869,0.07774138451,0.04636501148,0.04306666926,0.05431256816,0.07635675371
0.359166652,0.07872682065,0.04529700428,0.04165728018,0.05333302543,0.07733961195
0.3608333468,0.07697223872,0.04549696669,0.04166742414,0.05394528061,0.07431837171
0.3625000119,0.07711353153,0.04565046355,0.0420184806,0.05383010954,0.07570531964
0.3641666472,0.07680327445,0.04535872489,0.04180988297,0.05375413969,0.07407411188
0.3658333123,0.07691534609,0.04565592483,0.0417720899,0.05305404216,0.07682511955
0.3675000072,0.07701930404,0.04504472762,0.04274726659,0.05353736877,0.07455871254
0.3691666722,0.07649003714,0.04452185333,0.0420742631,0.05402934924,0.07395317405
0.3708333373,0.07723531872,0.04469546303,0.04199700803,0.05252944678,0.07428126782
0.3724999726,0.07570507377,0.04473322257,0.04252795503,0.05367982015,0.07614077628
0.3741666675,0.07560724765,0.04503085837,0.04154116288,0.05307834968,0.07584857196
0.3758333325,0.07695174217,0.04524681345,0.04243546724,0.05239093676,0.08129286766
0.3774999976,0.0766011849,0.04515535012,0.04089826345,0.05312629417,0.07617143542
0.3791666925,0.07805977017,0.04533452913,0.04151883349,0.05407769233,0.08062124252
0.3808333278,0.0816950053,0.04484882206,0.0416858308,0.05337950587,0.07778318226
0.3824999928,0.08443345875,0.04552640021,0.04096701369,0.05315350369,0.07679394633
0.3841666579,0.07667397708,0.04536199942,0.04086083546,0.05293422565,0.07433987409
0.3858333528,0.07645642012,0.04589886218,0.04102741182,0.05306305364,0.0759511143
0.3875000179,0.07772859931,0.04575960338,0.04143083096,0.05550150573,0.07549921423
0.3891666532,0.07705077529,0.04479807988,0.04172982648,0.05535427853,0.07507289201
0.3908333182,0.07679469138,0.04477730021,0.04103970155,0.05603305995,0.07639279962
0.3925000131,0.07643885165,0.04502517357,0.04202404246,0.05576222762,0.07513609529
0.3941666782,0.07888305932,0.04493769258,0.04176100343,0.05378015339,0.07534465194
0.3958333433,0.07641799003,0.04528237879,0.04177191854,0.05134843662,0.07837318629
0.3974999785,0.0773955062,0.04498391226,0.04196690023,0.0535581857,0.07755318284
0.3991666734,0.07648250461,0.04464060813,0.04136966541,0.05469326302,0.07394500822
0.4008333385,0.07642193884,0.04481400549,0.04240298644,0.05410663411,0.07326950878
0.4025000036,0.07682271302,0.04464293271,0.04222538322,0.0560622178,0.07452711463
0.4041666687,0.07616471499,0.04476085678,0.04168001935,0.0541312024,0.07540044188
0.4058333337,0.07616967708,0.04463733733,0.04212708399,0.05289273337,0.07709603012
0.4074999988,0.07703018934,0.04502882063,0.04128471017,0.0521409288,0.07283300161
0.4091666639,0.0762040168,0.04451164603,0.04134902358,0.05139572546,0.07295197994
0.410833329,0.07761056721,0.04451190308,0.04314273968,0.05299057439,0.07322403789
0.4125000238,0.07699903101,0.04392307624,0.04091214389,0.05270909518,0.07417998463
0.4141666591,0.07666347176,0.04423445836,0.04082588479,0.05300473049,0.07341576368
0.4158333242,0.07650593668,0.04482631758,0.04071649909,0.05236596614,0.07404399663
0.4174999893,0.07650849968,0.04460231215,0.04153743386,0.05446639657,0.08011131734
0.4191666842,0.0757830739,0.04558461905,0.04195247218,0.05351318046,0.07896529883
0.4208333492,0.07688780874,0.04456619546,0.041809313,0.05306515843,0.07599394023
0.4224999845,0.07707383484,0.04482034966,0.04112580419,0.05634161085,0.07760892063
0.4241666496,0.07775373757,0.0441048108,0.04207223654,0.05266654491,0.07612548023
0.4258333445,0.07665498555,0.04401253164,0.04162788019,0.05259468779,0.0752793774
0.4275000095,0.07639999688,0.04428200796,0.04123600572,0.0520272851,0.07374596596
0.4291666746,0.07690177858,0.04406292364,0.04093080387,0.05242867023,0.07461673766
0.4308333099,0.07663923502,0.04408271983,0.04058665037,0.05459614843,0.07465608418
0.4325000048,0.07691129297,0.04514478147,0.04259824753,0.05322887376,0.07420602441
0.4341666698,0.07981668413,0.04406997189,0.04133131355,0.05316672847,0.07302056998
0.4358333349,0.07576621324,0.04407845065,0.04186187312,0.05162868649,0.07391014695
0.4375,0.0763194114,0.04449859634,0.04179987684,0.05306641757,0.07513191551
0.4391666651,0.07689946145,0.04398858175,0.04133561254,0.05206174776,0.07368949056
0.4408333302,0.07649173588,0.04424199462,0.04102985933,0.05475436524,0.07367520034
0.4424999952,0.07696015388,0.04458406568,0.04076759145,0.05389525369,0.07426796854
0.4441666603,0.07614077628,0.04383472726,0.04243489355,0.0549036786,0.07552795112
0.4458333552,0.07644299418,0.04416404292,0.04242701828,0.05681078881,0.07369323075
0.4474999905,0.07578504831,0.04420479387,0.04208341613,0.05305825546,0.08010914177
0.4491666555,0.07634740323,0.04404464364,0.04119800776,0.05353561044,0.07458864897
0.4508333206,0.07634181529,0.04380062222,0.04013742134,0.05545770749,0.07501923293
0.4525000155,0.07720427215,0.04386281967,0.04119114578,0.05449862033,0.07454552501
0.4541666806,0.07653128356,0.0440168269,0.04069560394,0.05502374843,0.07616554946
0.4558333158,0.07685811818,0.04403794184,0.04128029943,0.05586354434,0.0728129521
0.4574999809,0.07665834576,0.0440074876,0.04100428149,0.05450947583,0.07358751446
0.4591666758,0.07587712258,0.04408054426,0.04247254506,0.0552745685,0.07330989838
0.4608333409,0.07646299154,0.04421576858,0.04114723206,0.05320426449,0.07332782447
0.462500006,0.07631916553,0.04410415143,0.04042674974,0.05269898102,0.07358521968
0.4641666412,0.07644786686,0.04382149875,0.04093091935,0.05425821617,0.07396084815
0.4658333361,0.07702808827,0.04361672699,0.04190930724,0.05372387543,0.07554960251
0.4675000012,0.07704975456,0.04343049973,0.04290559515,0.0526266247,0.07414381206
0.4691666663,0.07673290372,0.04361523688,0.04248624668,0.05493619666,0.07558469474
0.4708333313,0.07570648938,0.04395354912,0.04137661308,0.05636170879,0.07647065073
0.4724999964,0.07574784756,0.04387633502,0.04029829428,0.05308417231,0.07529440522
0.4741666615,0.07619710267,0.04417837039,0.04125775397,0.05308449268,0.07456251979
0.4758333266,0.07705754042,0.04425454885,0.04262317717,0.052706521,0.07344286144
0.4774999917,0.07605031133,0.04363535717,0.04285696521,0.05420829728,0.07530847192
0.4791666865,0.07587246597,0.04358166456,0.04033794627,0.05203119293,0.07336574048
0.4808333218,0.07635585964,0.04363095015,0.04089124128,0.05313761532,0.0743797794
0.4824999869,0.0782873109,0.04404493049,0.04053109139,0.05293288082,0.07696735114
0.484166652,0.08405676484,0.04424291104,0.04047130048,0.05224718526,0.07426188886
0.4858333468,0.07574529201,0.04387352988,0.04093854129,0.05489257351,0.07252043486
0.4875000119,0.07642715424,0.04681900144,0.04187341779,0.05243331566,0.07526244968
0.4891666472,0.07713739574,0.0538867265,0.04131192714,0.05365820229,0.07477070391
0.4908333123,0.07579398155,0.04594282806,0.04083970562,0.05414275825,0.07314658165
0.4925000072,0.07611866295,0.04506118223,0.04078030214,0.05362759531,0.07141587883
0.4941666722,0.07551177591,0.04524540529,0.0407201983,0.05419782922,0.07318735868
0.4958333373,0.0749072209,0.04537800699,0.04177451134,0.05433492362,0.07328700274
0.4974999726,0.07635620236,0.05362387374,0.0413935557,0.05286913738,0.07669525594
0.4991666675,0.07639110833,0.1807415187,0.04092744738,0.05682595447,0.07786143571
0.5008333325,0.07597960532,0.097624138,0.04187327623,0.05318729579,0.07273572683
0.5024999976,0.07715313137,0.08561942726,0.04067934304,0.05462785438,0.07553626597
0.5041666627,0.07710786909,0.07375019789,0.04093797132,0.05313673988,0.07255543768
0.5058333278,0.0757112354,0.06351656467,0.04051804543,0.05402521789,0.07371132821
0.5074999928,0.07551473379,0.06070997193,0.04075152799,0.05356808379,0.07625834644
0.5091666579,0.0766069591,0.0554745011,0.04076588526,0.05245042965,0.0740685612
0.510833323,0.0764170289,0.05574044958,0.04053432867,0.05375153199,0.07617288828
0.5124999881,0.07689195126,0.05537492037,0.04074729234,0.05202748999,0.09519286454
0.5141666532,0.07652340829,0.05600205064,0.04055746272,0.05226557702,0.1896602809
0.5158333182,0.0757567808,0.05664388835,0.04020991176,0.0534158051,0.1689635962
0.5174999833,0.07515050471,0.05718106776,0.04160095751,0.05593673885,0.1070169061
0.5191666484,0.07581516355,0.05842847005,0.04172492772,0.05271169543,0.08807218075
0.5208333731,0.07654181123,0.05987787247,0.04081971571,0.05710958689,0.08384188265
0.5224999785,0.07550315559,0.05988007039,0.04067803547,0.05847200379,0.08365739882
0.5241666436,0.07568454742,0.0615228489,0.04083660617,0.2306704819,0.08583188057
0.5258333087,0.07694596797,0.06292260438,0.04174604267,0.09298145026,0.08574905992
0.5275000334,0.07659205049,0.06410777569,0.03974635154,0.0661514625,0.08714546263
0.5291666985,0.07666748762,0.0645582974,0.04069662839,0.06865837425,0.08755752444
0.5308333039,0.07645845413,0.0657767728,0.04059560224,0.07600874454,0.08699761331
0.532499969,0.07546323538,0.06729138643,0.04130600393,0.06581559777,0.08571764827
0.5341666937,0.0754872933,0.06833783537,0.04143151268,0.06398555636,0.09056099504
0.5358332992,0.07634502649,0.06910897046,0.04060634598,0.06606306136,0.08908560127
0.5375000238,0.07661215216,0.06985491514,0.04008186236,0.06451817602,0.09174904227
0.5391666293,0.075920403,0.07120466232,0.04032612965,0.06474987417,0.09281159192
0.540833354,0.07608352602,0.07259747386,0.04072812945,0.0655554831,0.09210449457
0.5425000191,0.07619176805,0.07449349761,0.04172783345,0.06651248038,0.09374725074
0.5441666245,0.07629040629,0.07436546683,0.04195161909,0.06776861846,0.09593235701
0.5458333492,0.07562338561,0.07587246597,0.05821252242,0.07112445682,0.09812932462
0.5475000143,0.07587372512,0.07675801963,0.04151644185,0.07021975517,0.09907843918
0.5491666794,0.07580162585,0.0776585415,0.04220207408,0.07265230268,0.09794735909
0.5508333445,0.07959527522,0.07813754678,0.04701496288,0.07160519063,0.1021223962
0.5524999499,0.07555952668,0.07896222174,0.046594657,0.07491187006,0.1034668609
