"wavelength","hs_wt_ox","hs_wt_red","hs_mut_ox","hs_mut_red","hs_dsred_ox","hs_dsred_red"
546.9978638,0.03727179766,0.03817529231,0.0448769778,0.04501055926,0.06442214549,0.06143508106
546.5102539,0.03730801493,0.03767030314,0.0447309576,0.04443567991,0.0643703863,0.06040116027
545.9851074,0.0373147577,0.03730113432,0.0449599959,0.04411993921,0.06440217793,0.0596475713
545.4973755,0.03728169948,0.03670712188,0.0448484458,0.0436931774,0.06427726895,0.05872046947
545.0096436,0.03755321354,0.03665447608,0.04513536021,0.04375670478,0.06435015053,0.05832371116
544.484314,0.03754240274,0.03626475483,0.04526278749,0.04351954162,0.06432841718,0.05776010081
543.9963379,0.03769994527,0.03622389957,0.04528074339,0.04330015182,0.06437410414,0.05745394155
543.5084839,0.03772738948,0.03621458635,0.04539585486,0.04347776622,0.06442673504,0.05728144944
542.9828491,0.03753853589,0.0360783115,0.04547879845,0.04360710829,0.06423218548,0.05716609582
542.494873,0.03780320659,0.03637753054,0.0456411764,0.04395515472,0.06430599093,0.05740805715
542.0067139,0.03794541955,0.03675839305,0.0458282344,0.04421874881,0.06442485005,0.05770436674
541.5185547,0.03807403147,0.03702774644,0.045783218,0.04450728372,0.06435135007,0.05803383887
540.9928589,0.03815530986,0.03739913926,0.04590058699,0.0449713096,0.06432496756,0.05858533457
540.5045166,0.03828429058,0.03804399446,0.04606907815,0.04573000595,0.06433325261,0.05941225588
540.0162354,0.03832692653,0.03853306547,0.04622597247,0.04627193138,0.06432883441,0.06022490561
539.4902344,0.03828239813,0.03927988186,0.04621630162,0.04718723521,0.06414102018,0.06114828214
539.0018311,0.0382488966,0.0398799777,0.04617866874,0.04781980813,0.06413982064,0.06211462989
538.5132446,0.03828516975,0.04044396803,0.04637875035,0.04843683541,0.06403733045,0.06301219761
537.9871216,0.03848274797,0.04120375589,0.04650339857,0.04927795753,0.06405137479,0.06399140507
537.4985962,0.03831459954,0.04156830907,0.04637877643,0.04962724447,0.06390535831,0.06440407038
537.0098877,0.03863533959,0.04230424389,0.04668593034,0.05028573424,0.06390556693,0.06527455896
536.4835205,0.03845115378,0.04251779243,0.04671930894,0.05059441179,0.06387713552,0.0657518357
535.994751,0.03865370154,0.04303525388,0.04687295109,0.05111894384,0.06385410577,0.06631593406
535.5059204,0.03873356059,0.04355642572,0.04696174711,0.05171889812,0.06377318501,0.06700842828
535.0170288,0.03861176968,0.04397291318,0.04704998434,0.05213038996,0.06362525374,0.06748148054
534.4904785,0.03885685652,0.04474624991,0.04721291736,0.05307235196,0.06348876655,0.06847658753
534.0014648,0.03875331581,0.04528654739,0.04721136019,0.05357733741,0.06352489442,0.0692621544
533.5123901,0.03888779879,0.04611121863,0.04721984267,0.05422915146,0.06339706481,0.07013684511
532.9856567,0.03897528723,0.04661719128,0.04729107395,0.0547513999,0.06322447211,0.07106164843
532.49646,0.03890990838,0.04718873277,0.04729768261,0.05536118895,0.06301225722,0.07184757292
532.0072632,0.03882180899,0.04779969528,0.04739490896,0.0560195148,0.06276485324,0.07267745584
531.5180054,0.03886987641,0.04822256044,0.0473142229,0.05635251477,0.06266098469,0.07317216694
530.9910278,0.03893394768,0.04881632328,0.04748736322,0.05684318393,0.06248578802,0.07385245711
530.5015869,0.03878588974,0.04902637377,0.04737903178,0.0569550842,0.06232120469,0.07389007509
530.012207,0.03877604008,0.04903593659,0.04735096917,0.05702285096,0.06210573018,0.07391530275
529.4849854,0.03881303594,0.04914160818,0.04746172205,0.05695101246,0.06195801124,0.07376010716
528.9954834,0.03872758895,0.04897322878,0.04734320566,0.05657001585,0.06182520464,0.07342033088
