"time","quinone_50uM","quinone_20uM","quinone_10uM","quinone_5uM","quinone_2uM","quinone_0.5uM","quinone_0.25uM"
0.07083333284,0.01975603029,0.02735328674,0.0096453242,0.00708665885,0.007142259274,0.005745591596,0.02015024424
0.07250000536,0.01988161542,0.0268886704,0.009720709175,0.006100296974,0.006851363461,0.005683114752,0.01954685897
0.07416667044,0.02021101303,0.02683703788,0.009912884794,0.005839350168,0.007117129397,0.005910141859,0.0196547769
0.07583333552,0.01944646798,0.02671983279,0.009732568637,0.006521217525,0.007117287256,0.005954044871,0.01972671971
0.0775000006,0.01908448339,0.02679438703,0.009641777724,0.00752320746,0.007167259697,0.005678551272,0.02009495907
0.07916666567,0.01923487522,0.02672173269,0.01043341495,0.006081789732,0.006865485571,0.005945463199,0.02035363019
0.0808333382,0.01961694285,0.02664790675,0.009581436403,0.006112635601,0.006976637058,0.005809756927,0.02039402537
0.08250000328,0.01913033426,0.02705316618,0.009475860745,0.006332112942,0.008173169568,0.005905129947,0.01996432804
0.08416666836,0.01934958994,0.02664818056,0.010162035,0.006568335928,0.006961064413,0.006142565049,0.01969405264
0.08583333343,0.0193063952,0.02686165646,0.009583341889,0.007336930372,0.007564165629,0.006253715139,0.01971035823
0.08749999851,0.01931935921,0.02677976713,0.009832090698,0.006286517251,0.006744844839,0.006248489488,0.01987627707
0.08916667104,0.01957973279,0.02668099105,0.009950016625,0.006144113839,0.007064978592,0.005749945994,0.01980094984
0.09083333611,0.01948591135,0.02746528573,0.009791051038,0.005921503995,0.006887392607,0.006209125742,0.01999631152
0.09250000119,0.019844817,0.02634282596,0.009581542574,0.005747795105,0.007228608243,0.006266504992,0.01996505819
0.09416666627,0.01943471842,0.02758412622,0.009595515206,0.005816027056,0.007643484976,0.006251771934,0.01979783364
0.09583333135,0.01910655573,0.0271200072,0.009912407957,0.006554276217,0.006746606436,0.006119671278,0.01985860802
0.09750000387,0.01938185282,0.02651658095,0.009645562619,0.006469427608,0.006965089124,0.00558841927,0.02011222951
0.09916666895,0.0189661067,0.0268036928,0.009673248045,0.006612358149,0.007967814803,0.005701290444,0.01987679116
0.100833334,0.01899409667,0.02688586153,0.009975443594,0.005509500857,0.00787638966,0.006042073481,0.01937646605
0.1024999991,0.01967622899,0.02673004568,0.009453452192,0.006458155811,0.006904777139,0.006260622293,0.01963246055
0.1041666642,0.01907536946,0.02665811777,0.009334311821,0.005827649031,0.007313736714,0.005821798462,0.0202613771
0.1058333367,0.01973167621,0.0273541417,0.009238288738,0.00677550165,0.007327083964,0.006315118633,0.02009037696
0.1075000018,0.01882554218,0.02656424046,0.009879888035,0.005844098981,0.008272572421,0.005608505569,0.01996858232
0.1091666669,0.01958644949,0.02679570764,0.01021233294,0.006391556934,0.007010098547,0.006352521945,0.01998644508
0.1108333319,0.0196354948,0.0277541019,0.01000548154,0.006466143299,0.007902407087,0.005805113353,0.01985337958
0.112499997,0.01967606694,0.02631295845,0.009867812507,0.006288145203,0.007347935345,0.006335475016,0.0199961476
0.1141666695,0.01937040314,0.02714783885,0.009667398408,0.007020331919,0.007778685074,0.006169503089,0.02040088922
0.1158333346,0.01939611696,0.02806851454,0.009824624285,0.006970376242,0.007639321964,0.005827360321,0.02024372108
0.1174999997,0.01869102009,0.02691598982,0.009631799534,0.006200644188,0.007504613139,0.0058647478,0.01951401494
0.1191666648,0.01925635897,0.02652359754,0.009510864504,0.006503585726,0.007026014384,0.005939295981,0.02021003701
0.1208333299,0.01918822899,0.02646851353,0.01006823964,0.007086132653,0.007368155289,0.006149049848,0.02014417015
0.1225000024,0.01887193136,0.02700603195,0.009202751331,0.006090242416,0.007121312898,0.005800941959,0.01990746707
0.1241666675,0.01959768683,0.02691750601,0.009493110701,0.006446621846,0.00692308275,0.005782211199,0.01983565837
0.1258333325,0.01877988502,0.02745290473,0.009711232968,0.007784930989,0.007405280601,0.005712778307,0.01957886666
0.1274999976,0.01907699183,0.02719209529,0.00969603844,0.005672571715,0.007563085295,0.005740660243,0.01973124407
0.1291666627,0.01902779378,0.02711336687,0.009503799491,0.005668559112,0.007349725347,0.005796980578,0.02023360506
0.1308333427,0.01880364493,0.02715864033,0.009670891799,0.006494073663,0.007459816057,0.006066800561,0.02003754117
0.1325000077,0.01923822984,0.02721295692,0.009573047981,0.006172128953,0.007774441969,0.006574117579,0.01938190684
0.1341666728,0.01957805455,0.02692513354,0.009678144939,0.005814793985,0.00783173833,0.006160051096,0.0200051479
0.1358333379,0.01858412474,0.02752353065,0.009389857762,0.00576597359,0.008439138532,0.006191559136,0.01957399212
0.137500003,0.01897129975,0.0273508057,0.00979444012,0.00612694351,0.008100900799,0.005921609234,0.01970713586
0.1391666681,0.01888939738,0.02709818445,0.01007298194,0.006568493787,0.007066188846,0.006040525157,0.0206083823
0.1408333331,0.01851228997,0.02688602731,0.009643736295,0.006056510843,0.007494894788,0.006010891404,0.01960047707
0.1424999982,0.0192056261,0.02709818445,0.009593106806,0.005687809084,0.007288043853,0.006000602618,0.02044503391
0.1441666782,0.01929722168,0.02758534066,0.009968345053,0.006378395949,0.007236109581,0.005946408026,0.02035550214
0.1458333284,0.01932163164,0.02740288526,0.009816971608,0.006185020786,0.006962142885,0.00607963698,0.02013505995
0.1475000083,0.01940716058,0.02737917565,0.009436441585,0.00607722206,0.006776921451,0.006097645499,0.01982406154
0.1491666585,0.0185472481,0.02674521506,0.009182419628,0.006083443295,0.007187155541,0.006600846071,0.01999896765
0.1508333385,0.01871472038,0.02775766142,0.009655752219,0.00610980019,0.007233425044,0.005888625048,0.01993776672
0.1525000036,0.01906825416,0.0269259885,0.009699982591,0.007396117318,0.007417551242,0.005844098981,0.01982175745
0.1541666687,0.01891473122,0.02757375501,0.01002349425,0.006463305559,0.007252060343,0.005762090907,0.01995985582
0.1558333337,0.01863908209,0.0271416381,0.009739134461,0.006343381014,0.007049929351,0.005969371181,0.01967536286
0.1574999988,0.01903136261,0.02746625058,0.009643841535,0.005826337263,0.006835769396,0.005727571435,0.0200921949
0.1591666639,0.0192327369,0.02750066668,0.009945885278,0.006112872157,0.007881767116,0.00566971302,0.02021049894
0.1608333439,0.01919150166,0.02687239461,0.01053267252,0.005919326097,0.007085896097,0.005608479027,0.0193426609
0.162499994,0.01930796541,0.02731551975,0.009858067147,0.007011492737,0.006797824986,0.005699060857,0.02047547884
0.164166674,0.01900358871,0.02709865384,0.009535366669,0.006378001999,0.006942652166,0.006032492965,0.01997332647
0.1658333242,0.01857401989,0.02684031427,0.009367030114,0.005908278748,0.007153470069,0.0059504495,0.02020423487
0.1675000042,0.01890691742,0.02739072777,0.009950440377,0.005894974805,0.007979098707,0.005891275126,0.02079978958
0.1691666692,0.01892424934,0.02766051143,0.009412315674,0.006309314165,0.007469349075,0.005996377207,0.02002504282
0.1708333343,0.01874223351,0.02745607495,0.009544230998,0.007026487961,0.00796227809,0.005968321115,0.02006443217
0.1724999994,0.01887952909,0.02743525617,0.009733442217,0.006320608314,0.007274644915,0.005669136066,0.01960383542
0.1741666645,0.01885768399,0.02715778537,0.01006005332,0.006426891312,0.006898044143,0.005854698829,0.01972311735
0.1758333296,0.01866988838,0.0268783439,0.009190932848,0.006544841919,0.007336325012,0.005774892401,0.01975142583
0.1775000095,0.01889977977,0.02765645646,0.009839161299,0.006411076058,0.007158654276,0.006461624056,0.02005827799
0.1791666597,0.01884587109,0.02757176943,0.00954769738,0.00622136239,0.007169865072,0.005976903252,0.02025909908
0.1808333397,0.01904599555,0.02677018568,0.009797113948,0.007052112836,0.007774863858,0.00580519205,0.01954166032
0.1824999899,0.01843223162,0.02727877535,0.009590936825,0.006734302267,0.007201025262,0.00586561393,0.01980333403
0.1841666698,0.01895777881,0.02747320011,0.01009502448,0.006107857451,0.007342485245,0.006137182936,0.01987698115
0.1858333349,0.01853503659,0.02735813893,0.009923928417,0.006136053707,0.007187102921,0.006895913742,0.02003927529
0.1875,0.01849411055,0.02709898353,0.009983416647,0.006293267012,0.006922530476,0.005782263819,0.02033396251
0.1891666651,0.01856967062,0.02681600116,0.009627724066,0.006018135697,0.007381109521,0.006426759996,0.01987351291
0.1908333302,0.01859903894,0.02727772854,0.009732595645,0.006271599792,0.007099288981,0.006147474516,0.02022134699
0.1924999952,0.01861425117,0.02707000077,0.01000508387,0.006360165775,0.007683294825,0.006396706216,0.01960767992
0.1941666752,0.0187104512,0.02721618116,0.009771909565,0.005977270659,0.007346487138,0.006244576536,0.02029842697
0.1958333254,0.01877610199,0.02715913579,0.009835029952,0.006071761716,0.007251875941,0.005839980207,0.02055711113
0.1975000054,0.01863619126,0.02712932043,0.009859232232,0.007922072895,0.007385427598,0.006180373486,0.01956697926
0.1991666555,0.01955942437,0.02693317644,0.009907773696,0.006134189665,0.007040668279,0.005696359556,0.01982484758
0.2008333355,0.01883162372,0.02701041102,0.01013508625,0.006035065278,0.007310656831,0.00604834687,0.01950545982
0.2025000006,0.01884530298,0.02755317837,0.01020989474,0.006276143249,0.007063242141,0.00607997831,0.01952343807
0.2041666657,0.01859874278,0.02717172913,0.009621160105,0.007105603814,0.007650808897,0.005974698812,0.01957510225
0.2058333308,0.01905024238,0.02720138244,0.009943368845,0.006537588779,0.007462001406,0.006251614541,0.01952495426
0.2074999958,0.01827350631,0.02733040601,0.0101241963,0.006684274413,0.006759358104,0.005931187421,0.0198444631
0.2091666609,0.01907447539,0.02706807107,0.00962362159,0.005816289224,0.007449255791,0.005743676797,0.02000902407
0.2108333409,0.01847930811,0.02706542611,0.009678594768,0.006559558213,0.007399672177,0.006252454594,0.02001813054
0.2124999911,0.01889812946,0.02673326619,0.009600781836,0.006088641006,0.008111608215,0.006035616621,0.02049097419
0.214166671,0.01847358234,0.02742279321,0.01020621043,0.006507763639,0.007282226346,0.005867633969,0.0199771747
0.2158333212,0.01854943484,0.0273559615,0.009725183249,0.006733461283,0.007141154259,0.00579577405,0.01976854727
0.2175000012,0.01918295212,0.02705167979,0.009806778282,0.007234898861,0.007556131575,0.005801571533,0.01988204755
0.2191666663,0.01875558682,0.02685592696,0.009933224879,0.006758043543,0.006924055982,0.005912451074,0.0197619088
0.2208333313,0.01881621592,0.02739698626,0.01005904656,0.007503138389,0.007011150476,0.005868604872,0.01937993057
0.2224999964,0.01858161204,0.02736847848,0.01044240315,0.006667582318,0.006924818736,0.005977375433,0.01979837567
0.2241666615,0.01892876439,0.02856698819,0.009824147448,0.006320083048,0.007506825496,0.006020235363,0.0196653679
0.2258333266,0.01868507452,0.02803695202,0.009811040945,0.007243084721,0.007850320078,0.005905261263,0.01948298886
0.2275000066,0.01847026125,0.02768117562,0.009357666597,0.005852783564,0.006970875897,0.006052520592,0.01986348629
0.2291666567,0.01823309064,0.02784911916,0.009796822444,0.006533673499,0.007352015935,0.006070869509,0.01997126639
0.2308333367,0.01818269305,0.02684876882,0.009908461943,0.006422687788,0.007564244326,0.005978714209,0.01954718493
0.2324999869,0.01823473722,0.02738182247,0.0101832347,0.005634544883,0.007041825913,0.005775259808,0.01995207556
0.2341666669,0.01877685823,0.02707060613,0.009535181336,0.006057797,0.007153680548,0.006146634463,0.01999294944
0.2358333319,0.01840257645,0.02732891776,0.009944031015,0.006222438999,0.006912904326,0.005883219652,0.02009341493
0.237499997,0.01888555847,0.02725231461,0.009699029848,0.005820906721,0.007049350534,0.005959923379,0.01985058747
0.2391666621,0.01852628402,0.02721640281,0.009865932167,0.006370042916,0.00741170533,0.005656914786,0.0196100641
0.2408333272,0.01863170601,0.02768423781,0.009822638705,0.006230369676,0.007361099124,0.006145164371,0.01980013773
0.2424999923,0.01823986694,0.02709507197,0.009420330636,0.006480252836,0.006892126519,0.005724738818,0.0197335463
0.2441666722,0.0182779599,0.02711835504,0.009635399096,0.006267844234,0.007444989868,0.005942419171,0.01968164556
0.2458333224,0.01855821535,0.02743622102,0.009735640138,0.007383794989,0.007083264645,0.006950674579,0.01965729706
0.2475000024,0.01866437495,0.02665919065,0.009642359801,0.00696940301,0.007176865358,0.006152567919,0.01985934004
0.2491666526,0.01879653707,0.02680289373,0.00957283657,0.006958539132,0.007822697982,0.006057797,0.02025302313
0.2508333325,0.01879399456,0.02704820782,0.009901444428,0.005944623612,0.00691206241,0.00577371195,0.02010916732
0.2524999976,0.01861979067,0.02682420611,0.009692437947,0.006836821325,0.007102367468,0.005679443013,0.01952988282
0.2541666627,0.01832950301,0.02724421024,0.009924564511,0.006408527493,0.006994472351,0.006335711107,0.02006679215
0.2558333278,0.01826726831,0.02707730047,0.01010835171,0.00647444604,0.00781360548,0.005650358275,0.01959663071
0.2574999928,0.01823174022,0.02771022916,0.009584876709,0.006432303227,0.007364758756,0.005859264173,0.01957678236
0.2591666579,0.01865288988,0.02744297683,0.00968296174,0.00682835374,0.006808500737,0.00576020265,0.02070909739
0.2608333528,0.01893095486,0.02670510486,0.009672215208,0.006547548808,0.007075345144,0.005753959529,0.01927527413
0.2624999881,0.01909776591,0.02651168406,0.009588026442,0.006132142153,0.006999865174,0.006189721171,0.01972441748
0.264166683,0.01816360839,0.02668013796,0.009909468703,0.005809625611,0.007058953401,0.005962521303,0.01989581436
0.2658333182,0.0190506205,0.02748704329,0.009999415837,0.006295446772,0.007645803038,0.005887103267,0.02002401277
0.2675000131,0.01844554581,0.02684695087,0.00978562329,0.006837005261,0.007033117581,0.005576751195,0.01963711902
0.2691666782,0.01826853864,0.02683186159,0.009875915945,0.006729675457,0.007744426373,0.00586613873,0.01979618147
0.2708333433,0.01864178479,0.02748392709,0.009827325121,0.006071866956,0.007307287306,0.005598226562,0.01940342598
0.2724999785,0.01814652421,0.0272090435,0.009712688625,0.00718226051,0.007303206716,0.006009053905,0.01992524602
0.2741666734,0.01816339232,0.02782596275,0.009567120112,0.006302012596,0.007362679113,0.005556745455,0.02071243711
0.2758333385,0.01817678101,0.02760070562,0.01003888622,0.007790122647,0.008259855211,0.005742785055,0.01978696883
0.2775000036,0.01805082522,0.02691849694,0.00983616896,0.006595090497,0.00738853449,0.006050919648,0.02035490423
0.2791666687,0.01803239621,0.02740928344,0.009645747952,0.006233599503,0.007265774067,0.005907045677,0.01992193982
0.2808333337,0.01806140319,0.02687980235,0.01028389391,0.006515935995,0.008041169494,0.006645344663,0.01954834908
0.2824999988,0.0181116797,0.02689957619,0.009655673057,0.006573986262,0.006831588224,0.005930583924,0.01999153942
0.2841666639,0.0185369011,0.02668448724,0.009582283907,0.006991920527,0.007006309927,0.00578024378,0.0197503157
0.285833329,0.01865980774,0.02765162848,0.009361766279,0.006853020284,0.008982056752,0.005851839203,0.01981709711
0.2875000238,0.01892181486,0.02712135762,0.009405067191,0.006609572098,0.008051743731,0.006099482998,0.01977453381
0.2891666591,0.01817381196,0.02797667868,0.009211952798,0.006864012685,0.007158812135,0.006065120455,0.01977542788
0.2908333242,0.01812482439,0.02794385329,0.009420145303,0.006625236943,0.007229792885,0.005872986745,0.01957529224
0.2924999893,0.01819375902,0.02794233523,0.009455409832,0.006636696868,0.007264063228,0.005637429655,0.01958384924
0.2941666842,0.01836333796,0.02780209109,0.009719359688,0.006736116484,0.007407939993,0.006168032996,0.01989784651
0.2958333492,0.01836112328,0.02768007293,0.01002304442,0.006504741963,0.007897873409,0.005624527577,0.02011759952
0.2974999845,0.01797152497,0.02726529725,0.009648103267,0.007043194026,0.007149575278,0.00568571128,0.02027214505
0.2991666496,0.01895872504,0.02693681233,0.009656387381,0.006393264513,0.007668224163,0.005745539442,0.02104091831
0.3008333445,0.01809953526,0.02709909528,0.009717585519,0.006748315413,0.007279646583,0.006317692809,0.02032520063
0.3025000095,0.01857010275,0.02677472867,0.00945868995,0.007421553601,0.008440379053,0.005634361412,0.02022123709
0.3041666746,0.01799459383,0.02650287934,0.009610203095,0.006944966502,0.007694045082,0.005695100408,0.02012285776
0.3058333099,0.01841832139,0.02659492567,0.009898795746,0.006159131881,0.006993946154,0.005852862261,0.01976870932
0.3075000048,0.01785938628,0.02689960413,0.01006675605,0.006365183275,0.006805266254,0.006091633812,0.02001121826
0.3091666698,0.01821700111,0.02669145167,0.009715335444,0.006417486351,0.006879792083,0.005776308943,0.02006424218
0.3108333349,0.01787972264,0.02694557048,0.009521157481,0.006862750277,0.007503296249,0.006277692504,0.01987906732
0.3125,0.01813362166,0.02685548738,0.009824492037,0.006825566292,0.007663165219,0.006226877216,0.02018468268
0.3141666651,0.01788120717,0.02701548114,0.009904119186,0.00729104504,0.007742318325,0.005943337455,0.0203356985
0.3158333302,0.01792067103,0.02765634656,0.009553095326,0.006964957342,0.007068793755,0.006049738266,0.02039125748
0.3174999952,0.01790227368,0.02671975084,0.009299481288,0.00694275694,0.007761291694,0.005667746067,0.02011879161
0.3191666603,0.01814565994,0.02676729485,0.009719359688,0.006082235835,0.00724384794,0.005873616319,0.01988340355
0.3208333552,0.01845961809,0.02703294531,0.009445886128,0.00695180567,0.00718726078,0.00565211568,0.02000400797
0.3224999905,0.01803887263,0.02650989592,0.01011563838,0.0060606841,0.006900648121,0.006035091355,0.02012706175
0.3241666555,0.01840149611,0.02656869963,0.009370045736,0.006326701958,0.007078318391,0.005879546516,0.0199986957
0.3258333206,0.01878788695,0.02710452303,0.009409379214,0.00610174099,0.007052849513,0.005657124333,0.02058617957
0.3275000155,0.01779762283,0.02707272768,0.009526872076,0.006499013864,0.008091617376,0.005849399138,0.02078433707
0.3291666806,0.0179645922,0.02674838156,0.01011206117,0.006516881753,0.006815363653,0.006312544923,0.02038073167
0.3308333158,0.01818315126,0.02736040018,0.00999382697,0.006693080999,0.007506430149,0.005760018714,0.02045963146
0.3324999809,0.0182287991,0.02697628178,0.009916089475,0.006058977917,0.007555999793,0.006077090744,0.02029555291
0.3341666758,0.01771019772,0.02715007029,0.009538991377,0.006100402214,0.007206183858,0.005742758978,0.02023892105
0.3358333409,0.01883113757,0.02710388787,0.009788509458,0.006696340628,0.007537456695,0.005706981756,0.02031212486
0.337500006,0.01825447194,0.02700156905,0.009897975251,0.006467982661,0.007404385135,0.005653479137,0.02052277885
0.3391666412,0.01809640601,0.02674769238,0.009738101624,0.005951630417,0.007438617293,0.005631004926,0.02051387727
0.3408333361,0.01829891093,0.02723974548,0.009954174981,0.006273254286,0.006917085964,0.006063072942,0.0200116802
0.3425000012,0.01813119277,0.02722574584,0.009572069161,0.007884693332,0.007273539435,0.005997532047,0.02075924724
0.3441666663,0.01837805659,0.02689632587,0.01010167506,0.006970560644,0.007321160752,0.00609420659,0.02038458362
0.3458333313,0.01885262877,0.02717329934,0.009668298066,0.0062443926,0.007666722406,0.005866741762,0.01988600381
0.3474999964,0.01781124249,0.02713775262,0.009883966297,0.006388614886,0.007782638073,0.006147448439,0.02031405084
0.3491666615,0.01760219596,0.0274158176,0.0100274682,0.006163201761,0.007030881476,0.005871412344,0.0201770626
0.3508333266,0.01827704161,0.02699666657,0.009528301656,0.006367021706,0.007763241883,0.006188749336,0.02020282485
0.3524999917,0.01796502434,0.02711964957,0.009445462376,0.006585733965,0.007724083494,0.005811199546,0.02023596503
0.3541666865,0.01828762516,0.02708027698,0.009860292077,0.006408764049,0.007762925699,0.005978346802,0.0198887419
0.3558333218,0.01774204336,0.02674075402,0.009530868381,0.006160024554,0.007098578382,0.006214692723,0.01988372765
0.3574999869,0.0182152465,0.02690423094,0.009485358372,0.006251483224,0.007715783082,0.005753513426,0.019890856
0.359166652,0.01832963899,0.02744278498,0.009266953915,0.006093366537,0.007199683227,0.006761040539,0.02058080398
0.3608333468,0.01834816299,0.02732673846,0.009592339396,0.007171575446,0.007069056854,0.00562075153,0.02059958689
0.3625000119,0.017995134,0.02694152109,0.0095389653,0.006658250466,0.006914087571,0.005691481289,0.02034728229
0.3641666472,0.01805975847,0.0269277785,0.009639236145,0.006508762483,0.007058822084,0.005561045371,0.01984313689
0.3658333123,0.01792884618,0.02695859782,0.009682935663,0.006191585213,0.007391825784,0.005841816776,0.02021451294
0.3675000072,0.01823857054,0.02726901695,0.009510388598,0.006399254315,0.007074581925,0.006318034139,0.02069864422
0.3691666722,0.01822091639,0.02681440301,0.009265684523,0.006744109094,0.007380240597,0.005725630559,0.02035973407
0.3708333373,0.01832631789,0.02701099031,0.01016116049,0.006847392768,0.007183102425,0.005919929594,0.02018525079
0.3724999726,0.01765627414,0.02712132968,0.01000399794,0.006395681296,0.007162364665,0.005724345334,0.02060382254
0.3741666675,0.01784684323,0.02703542449,0.009647229686,0.006963721476,0.006968324538,0.005477517843,0.02039133944
0.3758333325,0.0176440347,0.02685760707,0.01013267506,0.006323891692,0.007403463591,0.006178718992,0.02025671117
0.3774999976,0.01796745136,0.02727185562,0.009852559306,0.006572146434,0.008277796209,0.006905329414,0.02065919898
0.3791666925,0.01765357889,0.0271183271,0.0099046221,0.007181628607,0.007473114878,0.006102292333,0.02007657848
0.3808333278,0.01811686158,0.02689723484,0.009518113919,0.008079828694,0.007534796372,0.007293387782,0.02048218064
0.3824999928,0.01773956232,0.02695215307,0.009517162107,0.006682986394,0.007429506164,0.005900039338,0.01980777644
0.3841666579,0.01843968593,0.02714742534,0.009440621361,0.006460967474,0.007727140095,0.006612673402,0.01998189092
0.3858333528,0.0174965933,0.02668814734,0.009713747539,0.00693833828,0.00731600076,0.005763455294,0.02036426403
0.3875000179,0.01809257269,0.026993718,0.009655619971,0.006220811047,0.007061847486,0.006369175855,0.0197572764
0.3891666532,0.01777583174,0.02729272284,0.009756633081,0.006329486147,0.00767222885,0.005620384123,0.0208243113
0.3908333182,0.01779603213,0.02675116062,0.009429457597,0.00679353904,0.007253376301,0.006189195905,0.02006871626
0.3925000131,0.01795984432,0.02713744901,0.009394486435,0.006768823136,0.007172154728,0.005914576352,0.02023176104
0.3941666782,0.01818242297,0.02703765593,0.01009367313,0.007214421872,0.007462449372,0.006700836122,0.01968478784
0.3958333433,0.01857494004,0.02777598426,0.01001477987,0.006927633192,0.007086580154,0.005788297392,0.02049070224
0.3974999785,0.01762157865,0.02676627599,0.009725315496,0.00704564061,0.007254981901,0.005796088837,0.02052570879
0.3991666734,0.01750128157,0.02749027126,0.009512531571,0.007195393089,0.007355912589,0.005906651728,0.02032218874
0.4008333385,0.01765527762,0.02724015899,0.01036455948,0.007179628592,0.007992387749,0.005977874156,0.0202221591
0.4025000036,0.0179192964,0.02731687017,0.009675048292,0.006489107851,0.007282858249,0.00583431311,0.02019322477
0.4041666687,0.01790707558,0.02683879994,0.009920300916,0.006434247363,0.007534928154,0.006235017441,0.01983966865
0.4058333337,0.01757850312,0.02741744369,0.009755997919,0.006523241289,0.006924003363,0.005850736983,0.02057583816
0.4074999988,0.01769051515,0.02726391889,0.009731615894,0.006866721436,0.007169444114,0.006403851323,0.01983072609
0.4091666639,0.01763066463,0.02765248343,0.00922995992,0.006203716621,0.007067977916,0.006231026258,0.02058245987
0.410833329,0.01763050258,0.02697118558,0.009782155044,0.007713042665,0.007076318841,0.006439002696,0.02011019737
0.4125000238,0.01770318858,0.0273717586,0.009502847679,0.00646393653,0.00728651695,0.005596548319,0.019656891
